url-idx	Primary Wikipedia URL	title	url-localized	question	model_id	config_info	lang	output_text	output_tokens	output_logits
336.0	https://zh.wikipedia.org/wiki/%E6%97%A9%E5%B9%B4%E8%A1%B0%E8%80%81%E7%97%87%E5%80%99%E7%BE%A4	早年衰老症候群	https://eu.wikipedia.org/wiki/Progeria	Zein da Progeria hitzaren jatorria?	google/gemma-7b-it	basque-gemma-7b-it.default.jsonl	EU	"Progeria hitzaren jatorria ingelesezko ""Progeria"" hitzetik dator. Progeria hitza ""proger"" (aberrantzia) eta ""ia"" (konditiona) hitzengatik ere sortua da."	"['Pro', 'ger', 'ia', '▁hit', 'z', 'aren', '▁j', 'ator', 'ria', '▁ing', 'el', 'ese', 'zko', '▁""', 'Pro', 'ger', 'ia', '""', '▁hit', 'ze', 'tik', '▁dator', '.', '▁Pro', 'ger', 'ia', '▁hit', 'za', '▁""', 'pro', 'ger', '""', '▁(', 'ab', 'err', 'ant', 'zia', ')', '▁eta', '▁""', 'ia', '""', '▁(', 'kon', 'dition', 'a', ')', '▁hit', 'z', 'eng', 'atik', '▁ere', '▁sort', 'ua', '▁da', '.', '<eos>']"	[242.39588928222656, 127.00752258300781, 148.37413024902344, 204.85049438476562, 183.68948364257812, 136.76092529296875, 225.2350616455078, 47.85328674316406, 116.48979187011719, 178.2127685546875, 104.42283630371094, 114.99259948730469, 154.238037109375, 212.07827758789062, 159.05596923828125, 88.26544189453125, 134.26271057128906, 225.29820251464844, 144.91168212890625, 102.31782531738281, 180.73648071289062, 127.47752380371094, 136.14907836914062, 256.70892333984375, 147.59490966796875, 195.8167724609375, 184.11036682128906, 165.82557678222656, 232.39093017578125, 197.05613708496094, 102.94551086425781, 184.05996704101562, 190.46490478515625, 135.68280029296875, 56.924888610839844, 98.14067077636719, 150.29226684570312, 222.43634033203125, 221.71237182617188, 237.63018798828125, 132.1852569580078, 157.03677368164062, 204.65188598632812, 66.57057189941406, 57.948516845703125, 153.08187866210938, 196.79234313964844, 149.24647521972656, 92.72709655761719, 139.60476684570312, 118.43382263183594, 138.41156005859375, 115.7863540649414, 83.10539245605469, 228.51663208007812, 224.51803588867188, 255.2442169189453]
340.0	https://en.wikipedia.org/wiki/Modern_pentathlon	Modern pentathlon	https://eu.wikipedia.org/wiki/Pentatloi_moderno	Zein dira pentatloiean bete behar diren bost ariketa?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.default.jsonl	EU	"Pentatloia, kirol bikaina! Eta, zein dira bost ariketa bete behar direnak? Hauek dira:

1. Igeriketa: 200 metroko estilo libreko igeriketa.
2. Lasterketa: 10.000 metroko lasterketa.
3. Pistako txirrindularitza: 25 kilometroko pistako txirrindularitza.
4. Tiroka: 20 tiroko tiroka.
5. Jauzi-hiruki: Jauzi-hiruki altuera.

Eta, pentatloia bete behar dugu, baina, oraindik ere, pentatloia olinpiar jokoetan ez dago. Baina, munduko txapelketan eta beste lehiaketetan dago."	['P', 'ent', 'at', 'lo', 'ia', ',', 'Ġki', 'rol', 'Ġbik', 'aina', '!', 'ĠE', 'ta', ',', 'Ġze', 'in', 'Ġdir', 'a', 'Ġb', 'ost', 'Ġa', 'rik', 'eta', 'Ġbet', 'e', 'Ġbeh', 'ar', 'Ġdire', 'nak', '?', 'ĠHa', 'ue', 'k', 'Ġdir', 'a', ':ĊĊ', '1', '.', 'ĠI', 'ger', 'ik', 'eta', ':', 'Ġ', '200', 'Ġmetro', 'ko', 'Ġestilo', 'Ġlibre', 'ko', 'Ġ', 'iger', 'ik', 'eta', '.Ċ', '2', '.', 'ĠL', 'aster', 'k', 'eta', ':', 'Ġ', '10', '.', '000', 'Ġmetro', 'ko', 'Ġlast', 'erk', 'eta', '.Ċ', '3', '.', 'ĠPist', 'ako', 'Ġtx', 'ir', 'r', 'ind', 'ular', 'it', 'za', ':', 'Ġ', '25', 'Ġkilomet', 'ro', 'ko', 'Ġpist', 'ako', 'Ġtx', 'ir', 'r', 'ind', 'ular', 'it', 'za', '.Ċ', '4', '.', 'ĠT', 'iro', 'ka', ':', 'Ġ', '20', 'Ġt', 'iro', 'ko', 'Ġt', 'iro', 'ka', '.Ċ', '5', '.', 'ĠJ', 'au', 'zi', '-h', 'ir', 'uki', ':', 'ĠJ', 'au', 'zi', '-h', 'ir', 'uki', 'Ġalt', 'u', 'era', '.ĊĊ', 'E', 'ta', ',', 'Ġpent', 'at', 'lo', 'ia', 'Ġbet', 'e', 'Ġbeh', 'ar', 'Ġd', 'ugu', ',', 'Ġb', 'aina', ',', 'Ġor', 'ain', 'dik', 'Ġere', ',', 'Ġpent', 'at', 'lo', 'ia', 'Ġo', 'lin', 'piar', 'Ġj', 'oko', 'et', 'an', 'Ġez', 'Ġd', 'ago', '.', 'ĠB', 'aina', ',', 'Ġmund', 'uko', 'Ġtx', 'apel', 'ket', 'an', 'Ġeta', 'Ġbeste', 'Ġle', 'hi', 'aket', 'et', 'an', 'Ġd', 'ago', '.', '<|eot_id|>']	[19.093046188354492, 26.665569305419922, 25.67826271057129, 26.208498001098633, 22.2657413482666, 14.823308944702148, 14.982843399047852, 25.11268424987793, 13.2824125289917, 25.218515396118164, 20.683317184448242, 16.400619506835938, 19.98919677734375, 16.216136932373047, 14.067123413085938, 17.853233337402344, 19.81926155090332, 28.380081176757812, 19.15740203857422, 21.632810592651367, 22.36089324951172, 28.535552978515625, 27.191707611083984, 16.104320526123047, 25.943830490112305, 22.691186904907227, 30.709514617919922, 18.13071632385254, 21.455141067504883, 20.115190505981445, 16.289546966552734, 18.923873901367188, 17.569095611572266, 20.39798927307129, 27.01060676574707, 20.23564910888672, 28.584508895874023, 26.15870475769043, 16.085153579711914, 18.30280113220215, 24.401187896728516, 26.08868408203125, 19.733135223388672, 16.16712188720703, 19.094329833984375, 18.682392120361328, 18.548999786376953, 16.101585388183594, 16.041074752807617, 18.6201114654541, 17.92717933654785, 20.5112361907959, 21.676437377929688, 28.040185928344727, 16.79753303527832, 26.027002334594727, 26.318302154541016, 14.82678508758545, 20.00544548034668, 22.850019454956055, 25.796939849853516, 18.447071075439453, 19.808897018432617, 21.000375747680664, 20.87978172302246, 26.918899536132812, 22.167984008789062, 21.72713851928711, 16.14219093322754, 32.21193313598633, 30.49867820739746, 15.00407886505127, 29.746278762817383, 27.0468692779541, 16.892303466796875, 17.101261138916016, 14.696614265441895, 19.803234100341797, 18.740089416503906, 17.810056686401367, 20.500354766845703, 23.553125381469727, 28.022722244262695, 24.543903350830078, 18.393245697021484, 19.13101577758789, 17.718952178955078, 26.666744232177734, 22.22154998779297, 18.978519439697266, 27.95073890686035, 21.33169937133789, 30.181623458862305, 28.100425720214844, 30.695777893066406, 30.42285919189453, 25.63266944885254, 29.197612762451172, 18.670238494873047, 29.311908721923828, 26.26184844970703, 15.713940620422363, 20.982662200927734, 14.457798957824707, 15.47188949584961, 17.85137176513672, 16.987653732299805, 18.16502571105957, 24.993915557861328, 13.790843963623047, 16.768474578857422, 25.9504337310791, 18.238128662109375, 14.965832710266113, 27.353450775146484, 25.64631462097168, 15.633404731750488, 18.978479385375977, 19.37919044494629, 16.552331924438477, 16.09561538696289, 22.25284194946289, 17.979835510253906, 16.250431060791016, 26.571643829345703, 27.388824462890625, 18.98387336730957, 27.63408851623535, 30.08087158203125, 13.182300567626953, 23.894367218017578, 17.764812469482422, 13.966537475585938, 16.581953048706055, 16.861282348632812, 18.424985885620117, 15.222286224365234, 24.881834030151367, 24.45977783203125, 20.288942337036133, 14.844856262207031, 21.237762451171875, 19.0775146484375, 29.879837036132812, 19.283056259155273, 22.271806716918945, 16.21851921081543, 12.86352825164795, 19.685462951660156, 14.770528793334961, 13.21910285949707, 19.038326263427734, 17.253353118896484, 15.536277770996094, 17.936365127563477, 13.546904563903809, 23.643630981445312, 23.584590911865234, 20.275968551635742, 13.787615776062012, 21.28191566467285, 23.492162704467773, 17.574792861938477, 19.557575225830078, 22.15510368347168, 27.324729919433594, 15.899945259094238, 19.003437042236328, 21.992712020874023, 16.288312911987305, 14.399833679199219, 23.349842071533203, 21.913612365722656, 14.443696975708008, 26.525535583496094, 17.346853256225586, 23.95682716369629, 23.77638053894043, 24.01018714904785, 17.72102165222168, 19.862470626831055, 15.24320125579834, 23.991485595703125, 23.898523330688477, 25.133682250976562, 28.18807029724121, 15.026771545410156, 20.25579261779785, 17.854257583618164, 20.176307678222656]
347.0	https://zh.wikipedia.org/wiki/%E5%85%8B%E5%88%A9%E7%A6%8F%E5%BE%B7%C2%B7%E6%B2%99%E5%B0%94	克利福德·沙尔	https://eu.wikipedia.org/wiki/Clifford_Shull	Noiz erretiratu zen Clifford Shull?	meta-llama/Meta-Llama-3-8B-Instruct	basque2-Meta-Llama-3-8B-Instruct.k75_p0.90_t0.1.jsonl	EU	1955ean.	['195', '5', 'ean', '.', '<|eot_id|>']	[18.6970272064209, 21.56757354736328, 22.14146614074707, 14.33617877960205, 21.80033302307129]
373.0	https://zh.wikipedia.org/wiki/%E7%93%A6%E7%9B%A7%E6%96%AF	瓦盧斯	https://eu.wikipedia.org/wiki/Varo	Nola hil zen Publio Kintilio Varo erromatar jenerala? 	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k50_p0.95_t0.2.jsonl	EU	Publio Kintilio Varo erromatar jenerala, Germania Magna probintzian, 9an hil zen, egungo Alemaniako lurraldean. Varo jenerala, Germania Magna probintzian zegoen, eta Treveris hirian (egungo Treviren, Alemania) kokatu zen. Varo jenerala, Germaniako tribu batek, Cheruskanenak, erasotu zuten, eta hil egin zuten. Varo jenerala, Germaniako kanpaina bat zuzendu zuen, eta, azkenik, hil egin zuten, egungo Alemaniako lurraldean.	['Pub', 'lio', 'ĠK', 'int', 'ilio', 'ĠVar', 'o', 'Ġer', 'rom', 'atar', 'Ġj', 'ener', 'ala', ',', 'ĠGerman', 'ia', 'ĠMagn', 'a', 'Ġprob', 'int', 'z', 'ian', ',', 'Ġ', '9', 'an', 'Ġhil', 'Ġzen', ',', 'Ġeg', 'ung', 'o', 'ĠAle', 'mani', 'ako', 'Ġlur', 'ral', 'de', 'an', '.', 'ĠVar', 'o', 'Ġj', 'ener', 'ala', ',', 'ĠGerman', 'ia', 'ĠMagn', 'a', 'Ġprob', 'int', 'z', 'ian', 'Ġz', 'ego', 'en', ',', 'Ġeta', 'ĠTre', 'ver', 'is', 'Ġh', 'ir', 'ian', 'Ġ(', 'eg', 'ung', 'o', 'ĠTrev', 'iren', ',', 'ĠAle', 'mania', ')', 'Ġkok', 'atu', 'Ġzen', '.', 'ĠVar', 'o', 'Ġj', 'ener', 'ala', ',', 'ĠGerman', 'i', 'ako', 'Ġtrib', 'u', 'Ġb', 'ate', 'k', ',', 'ĠCh', 'erus', 'kan', 'en', 'ak', ',', 'Ġer', 'as', 'otu', 'Ġz', 'uten', ',', 'Ġeta', 'Ġhil', 'Ġe', 'gin', 'Ġz', 'uten', '.', 'ĠVar', 'o', 'Ġj', 'ener', 'ala', ',', 'ĠGerman', 'i', 'ako', 'Ġkan', 'p', 'aina', 'Ġbat', 'Ġz', 'uz', 'end', 'u', 'Ġzu', 'en', ',', 'Ġeta', ',', 'Ġaz', 'ken', 'ik', ',', 'Ġhil', 'Ġe', 'gin', 'Ġz', 'uten', ',', 'Ġeg', 'ung', 'o', 'ĠAle', 'mani', 'ako', 'Ġlur', 'ral', 'de', 'an', '.', '<|eot_id|>']	[20.7825870513916, 30.734827041625977, 21.728281021118164, 24.220821380615234, 29.892770767211914, 24.349884033203125, 26.865758895874023, 19.63213348388672, 30.155927658081055, 33.801673889160156, 22.088199615478516, 28.56755256652832, 33.6916389465332, 15.276049613952637, 13.110799789428711, 26.014612197875977, 12.744664192199707, 24.280364990234375, 17.942533493041992, 21.634197235107422, 29.185007095336914, 28.222309112548828, 15.092473983764648, 13.749699592590332, 18.538776397705078, 15.57500171661377, 18.33648681640625, 18.81589126586914, 15.860312461853027, 13.127388000488281, 17.526718139648438, 29.59983253479004, 19.454376220703125, 28.904930114746094, 24.60671043395996, 14.815845489501953, 21.377338409423828, 27.878007888793945, 20.21796417236328, 19.079118728637695, 14.290838241577148, 21.969282150268555, 14.656476020812988, 27.019224166870117, 29.65953826904297, 17.874984741210938, 14.791533470153809, 23.136091232299805, 13.747328758239746, 21.673173904418945, 16.48065185546875, 28.612302780151367, 30.1141300201416, 24.66755485534668, 14.984415054321289, 18.927350997924805, 20.505586624145508, 14.942790985107422, 13.945103645324707, 13.33379077911377, 20.40082550048828, 19.157024383544922, 18.227699279785156, 27.7513427734375, 25.70074462890625, 16.498157501220703, 20.82533073425293, 29.838932037353516, 32.95646667480469, 22.50804328918457, 18.099712371826172, 16.663528442382812, 18.9763126373291, 27.804346084594727, 20.37417221069336, 13.901041030883789, 25.18068504333496, 21.35684585571289, 17.34046745300293, 13.812496185302734, 20.430910110473633, 17.398618698120117, 33.02363586425781, 30.866199493408203, 18.055803298950195, 13.37552547454834, 21.48805809020996, 21.525981903076172, 15.498575210571289, 23.975576400756836, 17.8602352142334, 27.634479522705078, 25.20503044128418, 17.488496780395508, 12.813804626464844, 27.16571807861328, 22.346954345703125, 14.54831600189209, 16.011823654174805, 18.9947566986084, 14.055290222167969, 19.860483169555664, 19.867408752441406, 19.871658325195312, 26.66250228881836, 21.624582290649414, 17.676130294799805, 14.370601654052734, 19.268674850463867, 26.9024600982666, 21.590866088867188, 29.74803352355957, 17.515024185180664, 14.834898948669434, 23.245197296142578, 19.33095359802246, 31.066186904907227, 29.895849227905273, 19.183780670166016, 13.909672737121582, 24.60621452331543, 25.487201690673828, 14.238714218139648, 19.667003631591797, 21.02440643310547, 14.355408668518066, 16.03786277770996, 19.772058486938477, 25.012052536010742, 25.21164894104004, 20.94578742980957, 25.88973617553711, 20.034713745117188, 16.915687561035156, 14.33117961883545, 14.459542274475098, 23.332616806030273, 17.532962799072266, 25.770036697387695, 14.717986106872559, 19.868898391723633, 30.546825408935547, 22.231456756591797, 27.740623474121094, 18.106552124023438, 12.853447914123535, 21.202495574951172, 33.1406364440918, 17.1450138092041, 29.1176700592041, 29.73404312133789, 17.22933006286621, 28.452234268188477, 29.015779495239258, 23.558536529541016, 20.150554656982422, 19.01898956298828]
378.0	https://fr.wikipedia.org/wiki/Ethel_Smyth	Ethel Smyth	https://eu.wikipedia.org/wiki/Ethel_Smyth	Non ikasi zuen musika Ethel Smythek?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k50_p0.95_t0.2.jsonl	EU	Ethel Smyth (1858-1944) ingelesa zen, eta musikagilea izan zen. Ikasi zuen musika Londresko Royal Academy of Music-en, eta geroago Parisko Kontserbatorioan. Smythek musika klasikoaren eragilea izan zen, eta bere lanak, besteak beste, opera, orkestra-musika, kantu eta piano-musika barne hartzen ditu.	['Eth', 'el', 'ĠSmy', 'th', 'Ġ(', '185', '8', '-', '194', '4', ')', 'Ġing', 'e', 'les', 'a', 'Ġzen', ',', 'Ġeta', 'Ġmus', 'ik', 'ag', 'ile', 'a', 'Ġiz', 'an', 'Ġzen', '.', 'ĠIk', 'asi', 'Ġzu', 'en', 'Ġmus', 'ika', 'ĠLond', 'res', 'ko', 'ĠRoyal', 'ĠAcademy', 'Ġof', 'ĠMusic', '-en', ',', 'Ġeta', 'Ġg', 'ero', 'ago', 'ĠPar', 'isko', 'ĠKont', 'ser', 'b', 'atorio', 'an', '.', 'ĠSmy', 'th', 'ek', 'Ġmus', 'ika', 'Ġklas', 'iko', 'aren', 'Ġer', 'ag', 'ile', 'a', 'Ġiz', 'an', 'Ġzen', ',', 'Ġeta', 'Ġbere', 'Ġlan', 'ak', ',', 'Ġbeste', 'ak', 'Ġbeste', ',', 'Ġopera', ',', 'Ġor', 'ke', 'stra', '-m', 'us', 'ika', ',', 'Ġk', 'antu', 'Ġeta', 'Ġpiano', '-m', 'us', 'ika', 'Ġbar', 'ne', 'Ġhart', 'zen', 'Ġdit', 'u', '.', '<|eot_id|>']	[22.795307159423828, 31.909486770629883, 25.27936363220215, 30.247356414794922, 17.5331974029541, 22.83456802368164, 28.17142105102539, 27.840478897094727, 34.68781280517578, 28.70128059387207, 24.959827423095703, 18.496509552001953, 22.766550064086914, 27.062040328979492, 18.056529998779297, 16.554250717163086, 21.217748641967773, 18.490453720092773, 15.260388374328613, 28.070188522338867, 22.239675521850586, 24.942276000976562, 17.841672897338867, 18.809642791748047, 25.95440673828125, 22.162181854248047, 19.037961959838867, 13.487810134887695, 25.92608070373535, 20.435014724731445, 23.912160873413086, 17.111474990844727, 28.29180145263672, 12.61550521850586, 22.533227920532227, 21.63874053955078, 17.43923568725586, 24.332866668701172, 24.37994384765625, 28.44333267211914, 17.780620574951172, 19.84453582763672, 16.60336685180664, 15.764710426330566, 23.96641731262207, 16.905466079711914, 16.15318489074707, 21.057514190673828, 17.51947784423828, 27.54168128967285, 22.792648315429688, 26.78582763671875, 20.553001403808594, 16.217632293701172, 14.771390914916992, 24.164913177490234, 16.333417892456055, 14.75175666809082, 29.432544708251953, 15.557053565979004, 30.16179847717285, 19.86484146118164, 13.490843772888184, 17.398958206176758, 22.656766891479492, 17.106327056884766, 22.800960540771484, 26.817188262939453, 23.032140731811523, 22.45248031616211, 18.370698928833008, 15.248876571655273, 18.9105224609375, 18.082876205444336, 14.479273796081543, 15.413307189941406, 21.825998306274414, 22.539268493652344, 25.010263442993164, 18.969158172607422, 17.963851928710938, 17.19317626953125, 23.30906105041504, 26.48011589050293, 17.45894432067871, 23.984210968017578, 30.556413650512695, 25.36786651611328, 17.100109100341797, 18.616436004638672, 16.960365295410156, 16.719331741333008, 16.546627044677734, 25.26409149169922, 29.215816497802734, 14.02902603149414, 18.188358306884766, 17.81641960144043, 29.883068084716797, 21.605186462402344, 27.183156967163086, 25.441020965576172, 14.374919891357422]
383.0	https://sv.wikipedia.org/wiki/Den_tunna_r%C3%B6da_linjen	Den tunna röda linjen	https://eu.wikipedia.org/wiki/The_Thin_Red_Line_(1998ko_filma)	Zenbat Oscar irabazi ditu The Thin Red Line filmak?	meta-llama/Meta-Llama-3-8B-Instruct	basque2-Meta-Llama-3-8B-Instruct.k75_p0.95_t0.2.jsonl	EU	Bi Oscar irabazi ditu The Thin Red Line filma.	['Bi', 'ĠOscar', 'Ġir', 'ab', 'azi', 'Ġdit', 'u', 'ĠThe', 'ĠThin', 'ĠRed', 'ĠLine', 'Ġfil', 'ma', '.', '<|eot_id|>']	[17.08738136291504, 17.94774055480957, 16.091529846191406, 29.462615966796875, 34.3580207824707, 21.82363510131836, 29.187942504882812, 19.531452178955078, 27.489973068237305, 29.685029983520508, 28.68667221069336, 20.171125411987305, 24.47362518310547, 16.454299926757812, 19.513017654418945]
391.0	https://fr.wikipedia.org/wiki/Tateyama	Tateyama	https://eu.wikipedia.org/wiki/Tateyama_(Chiba)	Tokioko badia Tateyama hiritiek mendebaldera edo ekialdera dago?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k75_p0.90_t0.2.jsonl	EU	Tokioko badia Tateyama hirietik ekialdera dago.	['T', 'oki', 'oko', 'Ġbad', 'ia', 'ĠTate', 'y', 'ama', 'Ġh', 'ir', 'iet', 'ik', 'Ġek', 'ial', 'dera', 'Ġd', 'ago', '.', '<|eot_id|>']	[20.488269805908203, 24.267568588256836, 25.72488021850586, 21.931625366210938, 32.153892517089844, 18.013330459594727, 24.356428146362305, 26.04018211364746, 21.048315048217773, 28.492582321166992, 22.60911750793457, 24.83546257019043, 19.94596290588379, 28.944700241088867, 31.435691833496094, 21.195405960083008, 28.26409149169922, 22.384662628173828, 19.80070686340332]
422.0	https://fr.wikipedia.org/wiki/Murero	Murero	https://eu.wikipedia.org/wiki/Murero	Zein probintziatan dago Murero?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.default.jsonl	EU	Murero Arabako probintzian dago, Euskal Herrian.	['Mur', 'ero', 'ĠArab', 'ako', 'Ġprob', 'int', 'z', 'ian', 'Ġd', 'ago', ',', 'ĠE', 'usk', 'al', 'ĠHer', 'rian', '.', '<|eot_id|>']	[21.279699325561523, 25.58219337463379, 14.817039489746094, 24.343090057373047, 18.721845626831055, 29.896806716918945, 29.357519149780273, 28.939697265625, 22.085630416870117, 26.41976547241211, 19.92034339904785, 17.955291748046875, 24.91777229309082, 28.095806121826172, 24.72237205505371, 34.333152770996094, 22.468156814575195, 19.79413604736328]
498.0	https://zh.wikipedia.org/wiki/%E7%B1%B3%E8%8E%B1%E6%89%98	米莱托	https://eu.wikipedia.org/wiki/Mileto_(Calabria)	Zein udalerrirekin egiten du muga Miletok?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k75_p0.90_t0.1.jsonl	EU	Miletok udalerriak mugak ditu Murgia eta Zizur Mayor udalerriekin.	['M', 'ilet', 'ok', 'Ġud', 'aler', 'ri', 'ak', 'Ġmug', 'ak', 'Ġdit', 'u', 'ĠM', 'urg', 'ia', 'Ġeta', 'ĠZ', 'iz', 'ur', 'ĠMayor', 'Ġud', 'aler', 'ri', 'ek', 'in', '.', '<|eot_id|>']	[21.094881057739258, 21.857576370239258, 21.486377716064453, 15.715262413024902, 27.20907211303711, 27.621673583984375, 19.7655029296875, 15.506245613098145, 23.05304527282715, 17.321054458618164, 22.046117782592773, 13.536026954650879, 17.345375061035156, 19.073688507080078, 19.263364791870117, 14.42784309387207, 18.360200881958008, 22.061662673950195, 17.61330795288086, 18.210132598876953, 29.910924911499023, 24.996713638305664, 22.48306655883789, 26.289411544799805, 21.146291732788086, 21.42540168762207]
70.0	https://zh.wikipedia.org/wiki/%E5%87%B1%E4%BC%8A%E7%88%BE%C2%B7%E7%99%BD%E6%9C%97%E5%AF%A7	凱伊爾·白朗寧	https://eu.wikipedia.org/wiki/Kayle_Browning	Zein herritan jaio zen Kayle Browning?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k50_p0.90_t0.1.jsonl	EU	Kayle Browning, estatubatuar txirrindularia, Missoula, Montana, AEBan jaio zen.	['Kay', 'le', 'ĠBrow', 'ning', ',', 'Ġest', 'at', 'ubat', 'uar', 'Ġtx', 'ir', 'r', 'ind', 'ular', 'ia', ',', 'ĠMiss', 'ou', 'la', ',', 'ĠMontana', ',', 'ĠA', 'EB', 'an', 'Ġja', 'io', 'Ġzen', '.', '<|eot_id|>']	[22.582284927368164, 21.550811767578125, 28.093765258789062, 34.36049270629883, 16.7974853515625, 16.224998474121094, 27.22483253479004, 26.73917007446289, 29.969499588012695, 15.588874816894531, 18.635656356811523, 21.58968734741211, 20.191293716430664, 21.817718505859375, 24.95166778564453, 23.485118865966797, 13.837690353393555, 18.137134552001953, 20.110624313354492, 16.925344467163086, 25.180625915527344, 17.389219284057617, 19.373559951782227, 23.476993560791016, 18.351606369018555, 23.31415367126465, 30.450279235839844, 22.153133392333984, 22.854753494262695, 21.405330657958984]
100.0	https://zh.wikipedia.org/wiki/%E7%B4%84%E7%BF%B0%C2%B7%E6%96%AF%E6%96%87%E5%B0%BC	約翰·斯文尼	https://eu.wikipedia.org/wiki/John_Swinney	Zein alderdi politikoren kide da John Swinney?	google/gemma-7b-it	basque2-gemma-7b-it.default.jsonl	EU	John Swinney alderdi politikoren kide dena, eta, beraren alderdi politikaren bat UK etako Alderdi Kontserbadarra da.	['John', '▁Swin', 'ney', '▁alder', 'di', '▁politik', 'oren', '▁k', 'ide', '▁den', 'a', ',', '▁eta', ',', '▁ber', 'aren', '▁alder', 'di', '▁politik', 'aren', '▁bat', '▁UK', '▁eta', 'ko', '▁Alder', 'di', '▁Kon', 'ts', 'er', 'bad', 'arra', '▁da', '.', '<eos>']	[235.83738708496094, 259.2629089355469, 181.4823455810547, 194.73770141601562, 167.06747436523438, 206.41964721679688, 182.69638061523438, 225.49844360351562, 111.07054138183594, 190.37118530273438, 191.43734741210938, 233.10980224609375, 213.1841278076172, 208.18226623535156, 227.3494873046875, 156.32400512695312, 181.790283203125, 146.94827270507812, 160.00244140625, 161.91590881347656, 177.22848510742188, 152.85899353027344, 140.52232360839844, 189.5265350341797, 165.184814453125, 106.06442260742188, 118.56575775146484, 56.14510726928711, 59.283809661865234, 58.53007888793945, 100.33212280273438, 209.4778289794922, 233.9602813720703, 271.39312744140625]
101.0	https://fr.wikipedia.org/wiki/The_Fens	The Fens	https://eu.wikipedia.org/wiki/The_Fens	Zein beste izenekin da ezaguna The Fens lautada?	meta-llama/Meta-Llama-3-8B-Instruct	basque2-Meta-Llama-3-8B-Instruct.k50_p0.90_t0.1.jsonl	EU	"Euskal Herriko Lurraldearen Babesteko Erakundea (EHLLBE)ren arabera, Fens lautada ezaguna da ""Txingudi"" izenarekin."	"['E', 'usk', 'al', 'ĠHer', 'ri', 'ko', 'ĠL', 'ur', 'ral', 'de', 'aren', 'ĠBab', 'est', 'eko', 'ĠEr', 'ak', 'und', 'ea', 'Ġ(', 'EH', 'LL', 'BE', ')', 'ren', 'Ġarab', 'era', ',', 'ĠF', 'ens', 'Ġlaut', 'ada', 'Ġez', 'ag', 'una', 'Ġda', 'Ġ""', 'Tx', 'ing', 'udi', '""', 'Ġiz', 'en', 'are', 'kin', '.', '<|eot_id|>']"	[17.409868240356445, 19.727079391479492, 26.272565841674805, 19.232805252075195, 31.07305145263672, 21.59383773803711, 14.398307800292969, 21.009765625, 20.890640258789062, 25.821956634521484, 15.124818801879883, 13.982501029968262, 25.085235595703125, 18.757835388183594, 18.00543975830078, 22.255207061767578, 25.415302276611328, 27.72623062133789, 12.751049995422363, 18.551692962646484, 15.791231155395508, 18.19963264465332, 20.70926284790039, 13.901784896850586, 19.171367645263672, 28.838571548461914, 23.791889190673828, 14.425341606140137, 21.88157081604004, 16.997791290283203, 26.798715591430664, 16.426288604736328, 22.2314510345459, 26.372379302978516, 18.553970336914062, 13.13244342803955, 14.52443790435791, 18.888896942138672, 21.017335891723633, 17.86029624938965, 16.17930030822754, 23.834951400756836, 19.6783504486084, 27.42570686340332, 18.981115341186523, 18.864116668701172]
169.0	https://sv.wikipedia.org/wiki/Gu_Bon-gil	Gu Bon-gil	https://eu.wikipedia.org/wiki/Gu_Bon-gil	Zer kirol praktikatzen du Gu Bon-gil kirolari profesionalak?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k75_p0.90_t0.1.jsonl	EU	Gu Bon-gil kirolari profesionalak, badu bere kirola, eta hori da... Taekwondo!	['Gu', 'ĠBon', '-g', 'il', 'Ġki', 'rol', 'ari', 'Ġprofesional', 'ak', ',', 'Ġbad', 'u', 'Ġbere', 'Ġki', 'rol', 'a', ',', 'Ġeta', 'Ġhor', 'i', 'Ġda', '...', 'ĠTa', 'ek', 'w', 'ondo', '!', '<|eot_id|>']	[19.27849006652832, 26.164531707763672, 30.392168045043945, 29.739864349365234, 18.38022804260254, 32.85627746582031, 26.69394302368164, 20.432933807373047, 22.551708221435547, 15.5054931640625, 13.562970161437988, 18.374181747436523, 13.728128433227539, 16.671436309814453, 28.71746063232422, 17.224319458007812, 18.3435001373291, 15.815719604492188, 16.241987228393555, 20.63406753540039, 15.100460052490234, 14.428421974182129, 15.592939376831055, 28.296255111694336, 29.471738815307617, 29.818252563476562, 16.558881759643555, 18.69466781616211]
204.0	https://fr.wikipedia.org/wiki/Mar%C3%ADa_Grever	María Grever	https://eu.wikipedia.org/wiki/Mar%C3%ADa_Grever	Non ezagutu zuen María Greverrek bere senarra izango zena?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k50_p0.90_t0.2.jsonl	EU			0
