url	title	languages
https://zh.wikipedia.org/wiki/%E9%A9%AC%E9%B2%81%E7%93%A6%E5%8B%92%E5%A5%B6%E9%85%AA	马鲁瓦勒奶酪	en,es,fi,fr,it,zh
https://zh.wikipedia.org/wiki/%E5%8D%A1%E8%8E%B1%E5%B0%94%E6%B2%83%C2%B7%E5%8A%B3%E5%93%88%E6%8B%89	卡莱尔沃·劳哈拉	en,es,fi,fr,it,zh
https://en.wikipedia.org/wiki/Arcade_(architecture)	Arcade (architecture)	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Dioumat%C3%A9n%C3%A9	Dioumaténé	en,es,fi,fr,it,zh
https://zh.wikipedia.org/wiki/%E5%B0%8F%E7%AB%B9%E9%BC%A0%E5%B1%AC	小竹鼠屬	en,es,fr,sv,zh
https://fr.wikipedia.org/wiki/Manteo	Manteo	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E7%8D%B5%E8%B2%93%E7%A7%91	獵貓科	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%A4%96%E4%BA%A4%E4%BB%A3%E8%A1%A8%E6%A9%9F%E6%A7%8B	外交代表機構	ar,en,es,fr,hi,it,sv,zh
https://sv.wikipedia.org/wiki/Magnar_Solberg	Magnar Solberg	en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Kyle_Korver	Kyle Korver	ar,en,es,fi,fr,it,zh
https://sv.wikipedia.org/wiki/Alvignac	Alvignac	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/%C3%96gonh%C3%A5la	Ögonhåla	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Emerging_Church	Emerging Church	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%98%BF%E6%96%AF%E9%A1%BF%C2%B7%E9%A9%AC%E4%B8%81V12_Vanquish	阿斯顿·马丁V12 Vanquish	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Chichester,_New_Hampshire	Chichester, New Hampshire	ar,en,es,fr,it,sv
https://zh.wikipedia.org/wiki/%E5%90%95%E6%9E%97	吕林	ar,en,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/%C3%82ge_d%27or_danois	Âge d'or danois	ar,en,es,fr,sv,zh
https://en.wikipedia.org/wiki/Andrei_Kravchuk	Andrei Kravchuk	ar,en,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%8B%92%E8%92%99%E6%B3%B0%E4%BC%8A	勒蒙泰伊	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%BD%BC%E5%BE%97%E7%BD%97%C2%B7%E5%8D%97%E5%B0%BC	彼得罗·南尼	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%A0%BC%E7%BE%85%E5%AF%A7%E6%A0%B9%E5%8D%9A%E7%89%A9%E9%A4%A8	格羅寧根博物館	ar,en,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E7%8E%89%E6%A0%91%E5%B8%82	玉树市	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Feng_Kai	Feng Kai	ar,en,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Bee_Train	Bee Train	ar,en,es,fr,it,zh
https://zh.wikipedia.org/wiki/%E5%8D%A1%E4%BC%A6%C2%B7%E7%8F%80%E8%A5%BF	卡伦·珀西	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%B0%A2%E5%B0%94%E7%9B%96%C2%B7%E5%B8%95%E6%8B%89%E6%9D%B0%E8%AF%BA%E5%A4%AB	谢尔盖·帕拉杰诺夫	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Oudalan_(province)	Oudalan (province)	en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Fredrikstad_FK	Fredrikstad FK	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%B5%B7%E6%B3%95%E5%A4%A7%E5%AD%A6	海法大学	ar,en,es,fi,fr,it,zh
https://sv.wikipedia.org/wiki/Alan_Rachins	Alan Rachins	en,fi,fr,it,sv
https://fr.wikipedia.org/wiki/(5412)_Rou	(5412) Rou	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/(661)_Cl%C3%A9lie	(661) Clélie	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%9C%A3%E4%BE%9D%E8%A5%BF%E5%A4%9A%E7%A6%84%E5%A0%82_(%E7%BD%97%E9%A9%AC)	圣依西多禄堂 (罗马)	en,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%B7%B4%E8%B5%AB%E6%8B%89%E5%A7%86%E4%B8%80%E4%B8%96	巴赫拉姆一世	ar,en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Guillemot_de_Tro%C3%AFl	Guillemot de Troïl	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Collage_(art)	Collage (art)	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Middleham	Middleham	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E7%B4%84%E5%A7%86%E6%96%AF%E7%B6%AD%E4%BA%AC	約姆斯維京	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%BC%8A%E6%9C%97%E6%80%BB%E7%BB%9F%E9%80%89%E4%B8%BE	2013年伊朗总统选举	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/268_av._J.-C.	268 av. J.-C.	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E7%93%A6%E5%B0%94%E5%BE%B7%E9%9F%A6%E5%8B%92	瓦尔德韦勒	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%AE%B9%E5%85%8B%E9%87%8C	容克里	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Alberto_Fouillioux	Alberto Fouillioux	en,es,fi,fr,it,sv
https://sv.wikipedia.org/wiki/8437_Bernicla	8437 Bernicla	en,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%8A%A0%E6%8B%89%E9%9C%8D%E5%A5%88%E5%9B%BD%E5%AE%B6%E5%85%AC%E5%9B%AD	加拉霍奈国家公园	en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Theano_(filosof)	Theano (filosof)	en,es,fi,fr,it,sv
https://zh.wikipedia.org/wiki/%E5%9C%B0%E7%8B%B1_(%E5%B0%8F%E8%AF%B4)	地狱 (小说)	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Laurance_Rockefeller	Laurance Rockefeller	en,es,fi,fr,sv
https://en.wikipedia.org/wiki/Frances_Farmer	Frances Farmer	ar,en,es,fi,fr,it,sv
https://fr.wikipedia.org/wiki/Pl%C3%A9iotropie	Pléiotropie	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/C%C3%B3rdobaemiratet	Córdobaemiratet	ar,en,es,fr,hi,it,sv,zh
https://sv.wikipedia.org/wiki/Uda_(kejsare)	Uda (kejsare)	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Baseball-Reference.com	Baseball-Reference.com	ar,en,es,fr,zh
https://fr.wikipedia.org/wiki/Agastache	Agastache	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Tuck_Everlasting	Tuck Everlasting	en,es,fr,it,sv
https://fr.wikipedia.org/wiki/Valeille_(Loire)	Valeille (Loire)	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Litoria_rara	Litoria rara	en,es,fr,sv
https://sv.wikipedia.org/wiki/Sauga_kommun	Sauga kommun	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Speichersdorf	Speichersdorf	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%B5%AB%E5%B0%94%E6%9B%BC%C2%B7%E5%BC%97%E9%9B%B7%E6%B3%BD	赫尔曼·弗雷泽	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Geoffroi_de_Villehardouin	Geoffroi de Villehardouin	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%B3%95%E7%93%A6%E6%8B%89%E5%BE%B7%E6%8B%89%E9%87%8C%E9%9F%A6%E6%8B%89	法瓦拉德拉里韦拉	ar,en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Stahlberg	Stahlberg	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Tucum%C3%A1ntangara	Tucumántangara	en,es,fi,fr,sv
https://zh.wikipedia.org/wiki/%E5%87%B9%E8%80%B3%E8%83%A1%E6%B9%8D%E8%9B%99	凹耳胡湍蛙	ar,en,es,fr,sv,zh
https://sv.wikipedia.org/wiki/HMY_Britannia	HMY Britannia	en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Sydower_Flie%C3%9F	Sydower Fließ	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/The_Leftovers	The Leftovers	ar,en,es,fi,fr,it,sv
https://fr.wikipedia.org/wiki/FEAR_(jeu_vid%C3%A9o)	FEAR (jeu vidéo)	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%8D%A1%E9%BD%90%E7%BA%B3%E5%B7%9E	卡齐纳州	ar,en,es,fi,fr,hi,it,sv,zh
https://sv.wikipedia.org/wiki/Dave_Tippett	Dave Tippett	en,fi,fr,sv,zh
https://fr.wikipedia.org/wiki/Championnat_d%27Europe_f%C3%A9minin_de_handball_2016	Championnat d'Europe féminin de handball 2016	ar,en,es,fi,fr,it,sv
https://sv.wikipedia.org/wiki/Alemanner	Alemanner	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%85%8B%C2%B7%E6%B2%83%E7%BA%B3	马克·沃纳	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Choe_Ryong-hae	Choe Ryong-hae	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E5%9B%BD%E9%99%85%E8%B1%A1%E6%A3%8B%E8%81%94%E5%90%88%E4%BC%9A	世界国际象棋联合会	ar,en,es,fi,fr,hi,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%8B%89%E6%B2%99%E4%BD%A9%E5%8B%92%E5%9B%BE%E9%98%BF%E7%BD%97	拉沙佩勒图阿罗	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%96%B0%E7%BC%AC%E8%8D%89%E5%B1%9E	新缬草属	ar,en,es,fi,fr,sv,zh
https://fr.wikipedia.org/wiki/Adriana_Lisboa	Adriana Lisboa	ar,en,es,fi,fr,sv
https://fr.wikipedia.org/wiki/Liaison_m%C3%A9tallique	Liaison métallique	ar,en,es,fi,fr,hi,it,sv,zh
https://en.wikipedia.org/wiki/Arts_and_Humanities_Citation_Index	Arts and Humanities Citation Index	en,es,fi,fr,it,zh
https://fr.wikipedia.org/wiki/Infiniti_G	Infiniti G	ar,en,es,fi,fr,zh
https://sv.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	Vaux-en-Amiénois	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Sminthuridae	Sminthuridae	en,es,fi,fr,it,sv
https://zh.wikipedia.org/wiki/VinFast	VinFast	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Omega_Centauri	Omega Centauri	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Corneille_%C3%A0_t%C3%AAte_brune	Corneille à tête brune	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%9F%83%E5%85%8B%E6%A3%AE_(%E5%BE%B7%E5%9B%BD)	埃克森 (德国)	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Hugh_Fraser	Hugh Fraser	ar,en,es,fi,fr,it,sv
https://sv.wikipedia.org/wiki/Amoncourt	Amoncourt	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%81%8C%E4%B8%9A%E6%9D%80%E6%89%8B_(%E7%94%B5%E5%BD%B1)	职业杀手 (电影)	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%94%A1%E4%BC%8A%E6%98%82%E5%8F%A4%E8%B4%B9%E6%81%A9	锡伊昂古费恩	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Canon_EOS_70D	Canon EOS 70D	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Nina_Curtis	Nina Curtis	ar,en,es,fr,sv,zh
https://zh.wikipedia.org/wiki/%E7%B4%84%E7%BF%B0%C2%B7%E8%8F%AF%E7%89%B9%E6%96%AF	約翰·華特斯	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Delta,_British_Columbia	Delta, British Columbia	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%98%BF%E7%88%BE%E5%A1%94%E8%BF%AA%E7%B4%8D_(%E5%8A%A0%E5%88%A9%E7%A6%8F%E5%B0%BC%E4%BA%9E%E5%B7%9E)	阿爾塔迪納 (加利福尼亞州)	en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Brothers_in_Arms_(album)	Brothers in Arms (album)	en,es,fi,fr,it,sv
https://en.wikipedia.org/wiki/Susan_Mayer	Susan Mayer	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Al%C3%A9m_Para%C3%ADba	Além Paraíba	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Ab%C3%A1dszal%C3%B3k	Abádszalók	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%A2%85%E5%B0%94%E8%A5%BF	上梅尔西	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%AD%A6%E5%AF%9F%E5%AD%A6%E6%A0%A1_(%E7%94%B5%E5%BD%B1)	警察学校 (电影)	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Moshood_Abiola	Moshood Abiola	en,fi,fr,it,sv
https://zh.wikipedia.org/wiki/%E4%BF%AE%E8%BE%9E%E5%AD%A6	修辞学	ar,en,es,fi,fr,hi,it,sv,zh
https://zh.wikipedia.org/wiki/%E7%83%8F%E5%85%8B%E8%98%AD%E5%BA%AB%E9%82%A6	烏克蘭庫邦	en,es,fi,fr,it,zh
https://fr.wikipedia.org/wiki/Pachychilon_pictum	Pachychilon pictum	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%90%89%E5%88%97%E4%BD%93%E8%82%B2%E5%9C%BA	吉列体育场	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Oxycarenidae	Oxycarenidae	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Microsoft_Edge	Microsoft Edge	ar,en,es,fi,fr,hi,it,sv,zh
https://en.wikipedia.org/wiki/Bombykol	Bombykol	ar,en,es,fi,fr,it,zh
https://fr.wikipedia.org/wiki/Emden_(1925)	Emden (1925)	ar,en,es,fi,fr,it,zh
https://en.wikipedia.org/wiki/Alborz_province	Alborz province	ar,en,es,fi,fr,hi,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%8E%B1%E8%8C%B5%E6%B2%B3%E7%95%94%E9%98%BF%E5%B0%94%E8%8A%AC	莱茵河畔阿尔芬	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%9F%83%E9%BB%98%E8%8E%89%C2%B7%E8%B4%9D%E9%87%8C%E6%A0%BC%E4%BC%A6	埃默莉·贝里格伦	ar,en,fi,sv,zh
https://en.wikipedia.org/wiki/Mont%C3%A9gut-Arros	Montégut-Arros	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Stryn	Stryn	en,fi,fr,sv
https://zh.wikipedia.org/wiki/%E6%8B%89%E7%88%BE%E5%A4%AB%C2%B7%E6%9E%97%E9%A0%93	拉爾夫·林頓	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%8D%97%E5%8D%A1%E7%BD%97%E6%9D%A5%E7%BA%B3%E5%B7%9E%E5%8E%BF%E7%BA%A7%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%97%E8%A1%A8	南卡罗来纳州县级行政区列表	en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Lapleau	Lapleau	en,es,fr,it,sv,zh
https://en.wikipedia.org/wiki/D%27oh-in%27_in_the_Wind	D'oh-in' in the Wind	en,es,fr,sv
https://sv.wikipedia.org/wiki/8_juli	8 juli	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Les_Larmes_d%27un_homme	Les Larmes d'un homme	ar,en,es,fi,fr,it,sv
https://sv.wikipedia.org/wiki/Rammelsberg	Rammelsberg	en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Jelena_Naimusjina	Jelena Naimusjina	en,es,fi,fr,sv
https://zh.wikipedia.org/wiki/%E6%9F%A5%E5%B0%94%E6%96%AF%C2%B7%E5%8D%A1%E7%B1%B3%E8%8E%B1%E9%87%8C	查尔斯·卡米莱里	ar,en,fi,fr,zh
https://zh.wikipedia.org/wiki/%E6%9C%B4%E5%85%83%E6%B7%B3	朴元淳	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%AD%8F%E6%A0%B9%E6%B5%B7%E5%A7%86	魏根海姆	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%82%89%E5%BA%A7%E8%8F%8C%E7%9B%AE	肉座菌目	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%94%A1%E4%BA%9A%E6%B6%85%E6%B2%B3%E7%95%94%E6%8B%89%E7%BD%97%E5%87%AF%E7%89%B9	锡亚涅河畔拉罗凯特	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%97%A9%E5%B9%B4%E8%A1%B0%E8%80%81%E7%97%87%E5%80%99%E7%BE%A4	早年衰老症候群	ar,en,es,fi,fr,hi,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%BB%98%E4%BC%A6%E5%B7%B4%E8%B5%AB	默伦巴赫	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Sous-Parsat	Sous-Parsat	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Harpyia	Harpyia	en,fr,sv,zh
https://en.wikipedia.org/wiki/Modern_pentathlon	Modern pentathlon	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/1996%E5%B9%B4%E6%AC%A7%E6%B4%B2%E8%B6%B3%E7%90%83%E9%94%A6%E6%A0%87%E8%B5%9B%E9%A2%84%E9%80%89%E8%B5%9B	1996年欧洲足球锦标赛预选赛	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Torey_Hayden	Torey Hayden	en,fi,fr,it,sv
https://sv.wikipedia.org/wiki/Tandrot_(v%C3%A4xt)	Tandrot (växt)	en,fi,fr,it,sv
https://sv.wikipedia.org/wiki/Daler_Mehndi	Daler Mehndi	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/24,_promenade_Sussex	24, promenade Sussex	en,fi,fr,it,zh
https://en.wikipedia.org/wiki/Flag_and_coat_of_arms_of_Terengganu	Flag and coat of arms of Terengganu	en,fi,zh
https://zh.wikipedia.org/wiki/%E5%85%8B%E5%88%A9%E7%A6%8F%E5%BE%B7%C2%B7%E6%B2%99%E5%B0%94	克利福德·沙尔	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Aulavik_National_Park	Aulavik National Park	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%9F%83%E7%88%BE%E6%B3%A2%E7%88%BE%E8%B2%9D%E5%B0%BC%E7%88%BE_(%E5%BC%97%E6%9C%97%E8%A5%BF%E6%96%AF%E7%A7%91-%E8%8E%AB%E6%8B%89%E6%A1%91%E7%9C%81)	埃爾波爾貝尼爾 (弗朗西斯科-莫拉桑省)	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Saint-Porquier	Saint-Porquier	en,es,fr,it,sv,zh
https://en.wikipedia.org/wiki/Monterchi	Monterchi	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%98%BF%E7%99%BB%E6%AF%94%E7%89%B9%E5%B0%94	阿登比特尔	ar,en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Uta_Hagen	Uta Hagen	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Mouvement_de_transformation_africain	Mouvement de transformation africain	en,fr,it,sv,zh
https://en.wikipedia.org/wiki/Keepalive	Keepalive	en,fr,zh
https://en.wikipedia.org/wiki/Boma_Airport	Boma Airport	en,fr,sv
https://zh.wikipedia.org/wiki/%E5%86%9B%E6%B0%91%E4%B8%A4%E7%94%A8	军民两用	ar,en,fi,fr,it,zh
https://fr.wikipedia.org/wiki/Isolobodon_portoricensis	Isolobodon portoricensis	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%B1%88%E9%9F%A6%E5%B0%94%E5%B0%BC%E7%BF%81	屈韦尔尼翁	en,es,fr,it,sv,zh
https://en.wikipedia.org/wiki/Canavanine	Canavanine	en,es,fi,fr,it,zh
https://zh.wikipedia.org/wiki/%E8%BF%B7%E4%BD%A0%E7%BA%A2%E7%99%BD%E6%9C%BA	迷你红白机	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%B7%B4%E7%A5%96%E7%83%AD	巴祖热	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%B8%9D%E5%9B%BD	帝国	ar,en,es,fi,fr,hi,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%98%BF%E5%8D%9C%E6%9D%9C%E6%8B%89%E8%B5%AB%E6%9B%BC%C2%B7%E9%98%BF%E9%87%8C%E5%A4%AB	阿卜杜拉赫曼·阿里夫	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Richard_Layard,_Baron_Layard	Richard Layard, Baron Layard	ar,en,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Nocera_Terinese	Nocera Terinese	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Aesculus_hippocastanum	Aesculus hippocastanum	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%B0%8F%E8%A1%8C%E6%98%9F5757	小行星5757	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E7%BA%B3%E7%93%A6%E5%BE%B7%E5%A4%AB%E5%85%B0%E8%A5%BF%E4%BA%9A	纳瓦德夫兰西亚	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Gar%C3%A9oult	Garéoult	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%8D%A1%E7%88%BE%E6%96%AF%E5%B7%B4%E5%BE%B7%E6%B1%BA%E8%AD%B0	卡爾斯巴德決議	en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Occupation_du_Japon	Occupation du Japon	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E7%93%A6%E7%9B%A7%E6%96%AF	瓦盧斯	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Royal_Theater_Carr%C3%A9	Royal Theater Carré	en,fr,it,zh
https://en.wikipedia.org/wiki/Helgoland-class_battleship	Helgoland-class battleship	en,es,fi,fr,it,zh
https://zh.wikipedia.org/wiki/%E7%8E%B3%E7%91%81	玳瑁	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%A1%94%E6%BA%AB%E7%9C%81	泰塔溫省	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Ethel_Smyth	Ethel Smyth	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Linda_Pritchard	Linda Pritchard	en,fr,sv
https://zh.wikipedia.org/wiki/%E4%B8%B9%E5%B0%BC%E6%96%AF%C2%B7%E6%B3%A2%E5%88%A9%E4%BA%9E%E7%A7%91%E5%A4%AB	丹尼斯·波利亞科夫	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Haplochromis_azureus	Haplochromis azureus	en,es,fr,sv,zh
https://en.wikipedia.org/wiki/Marcelinho_Carioca	Marcelinho Carioca	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Den_tunna_r%C3%B6da_linjen	Den tunna röda linjen	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/F%C3%A4ltkrabbspindel	Fältkrabbspindel	en,es,fr,sv,zh
https://fr.wikipedia.org/wiki/271	271	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Sagar	Sagar	en,es,fi,fr,hi,it,sv,zh
https://sv.wikipedia.org/wiki/The_Fratellis	The Fratellis	en,es,fi,fr,it,sv
https://sv.wikipedia.org/wiki/Houilles	Houilles	ar,en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Catunda	Catunda	en,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Belleville-en-Caux	Belleville-en-Caux	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Tateyama	Tateyama	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/S%C3%A1ndor_Palace,_Budapest	Sándor Palace, Budapest	en,es,fr,it,zh
https://zh.wikipedia.org/wiki/%E8%8D%B7%E5%85%B0%E4%B8%AD%E5%A4%AE%E9%93%B6%E8%A1%8C	荷兰中央银行	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Rade_Kruni%C4%87	Rade Krunić	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Wasenbach	Wasenbach	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Pauline_Hammarlund	Pauline Hammarlund	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Herrarnas_turnering_i_handboll_vid_olympiska_sommarspelen_2016	Herrarnas turnering i handboll vid olympiska sommarspelen 2016	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Chabet_el_Ameur	Chabet el Ameur	ar,en,es,fr,it,sv
https://sv.wikipedia.org/wiki/Farrukhabad	Farrukhabad	ar,en,es,fr,hi,it,sv,zh
https://en.wikipedia.org/wiki/Argentiniformes	Argentiniformes	ar,en,es,fi,it,sv,zh
https://fr.wikipedia.org/wiki/Tiburtino	Tiburtino	en,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%BF%83%E6%99%BA%E6%A8%A1%E5%9E%8B	心智模型	ar,en,es,fr,sv,zh
https://fr.wikipedia.org/wiki/Thasos_(%C3%AEle)	Thasos (île)	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Henrik_Rydstr%C3%B6m	Henrik Rydström	en,fi,fr,it,sv
https://fr.wikipedia.org/wiki/Atypus_karschi	Atypus karschi	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Pentastomida	Pentastomida	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%90%A8%E8%8E%AB%E5%A5%88%E4%BA%BA	萨莫奈人	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Jaume_Dom%C3%A9nech	Jaume Doménech	ar,en,es,fi,fr,it,sv,zh
