primary_url	fi_url	title	languages	question	alt_question
https://zh.wikipedia.org/wiki/%E5%8D%A1%E8%8E%B1%E5%B0%94%E6%B2%83%C2%B7%E5%8A%B3%E5%93%88%E6%8B%89	https://fi.wikipedia.org/wiki/Kalervo_Rauhala	Kalervo Rauhala	zh,en,fi,fr	Minkä lajin olympiamitalisti Kalervo Rauhala on?	Miksi Kalervo Rauhala vetäytyi vuoden 1955 kreikkalais-roomalaisen painin maailmanmestaruuskilpailuista?
https://en.wikipedia.org/wiki/Arcade_(architecture)	https://fi.wikipedia.org/wiki/Arkadi	Arkadi	en,fr,fi,sv,zh	Kerro lyhyesti, mikä on arkadi.	
https://fr.wikipedia.org/wiki/Dioumat%C3%A9n%C3%A9	https://fi.wikipedia.org/wiki/Dioumaténé	Dioumaténé	fr,en,fi,zh	Mitkä ovat Dioumaténén yleisimmät kielet?	Mitä ovat Dioumaténén väestön pääasialliset elinkeinot?
https://zh.wikipedia.org/wiki/%E7%8D%B5%E8%B2%93%E7%A7%91	https://fi.wikipedia.org/wiki/Valesapelihammaskissat	獵貓科	zh,en,fi,fr,sv	Mistä valesapelihammaskissojen fossiileja on löydetty?	Ovatko valesapelihammaskissat oikeita eläimiä?
https://sv.wikipedia.org/wiki/Magnar_Solberg	https://fi.wikipedia.org/wiki/Magnar_Solberg	Magnar Solberg	sv,en,fr,fi,zh	Montako maailmanmestaruutta Magnar Solberg on voittanut?	Missä lajissa Magnar Solberg kilpaili?
https://fr.wikipedia.org/wiki/Kyle_Korver	https://fi.wikipedia.org/wiki/Kyle_Korver	Kyle Korver	fr,en,fi,zh	Missä joukkueessa Kyle Korver aloitti ammattilaisuransa?	Missä urheilulajissa Kyle Korver kilpailee?
https://sv.wikipedia.org/wiki/%C3%96gonh%C3%A5la	https://fi.wikipedia.org/wiki/Silmäkuoppa	Ögonhåla	sv,en,fr,fi,zh	Montako reikää silmäkuopassa on?	Mitkä luut muodostavat silmäkuopan?
https://zh.wikipedia.org/wiki/%E9%98%BF%E6%96%AF%E9%A1%BF%C2%B7%E9%A9%AC%E4%B8%81V12_Vanquish	https://fi.wikipedia.org/wiki/Aston_Martin_V12_Vanquish	阿斯顿·马丁V12 Vanquish	zh,en,fi,fr,sv	Kuka muotoili Aston Martin V12 Vanquishin?	Minkälainen vaihteisto Aston Martin V12 Vanquishissa on?
https://zh.wikipedia.org/wiki/%E5%90%95%E6%9E%97	https://fi.wikipedia.org/wiki/Lu_Lin	Lu Lin	zh,en,fi,fr,sv	Kenen parina Lu Lin voitti olympiakultaa Barcelonassa 1992?	Minkä lajin olympiakultaa ja -hopeaa Lu Lin on voittanut?
https://en.wikipedia.org/wiki/Andrei_Kravchuk	https://fi.wikipedia.org/wiki/Andrei_Kravtšuk	Andrei Kravtšuk	en,fr,fi,sv,zh	Kuka on Andrei Kravtšuk?	Mistä elokuvasta Andrei Kravtšuk erityisesti tunnetaan?
https://zh.wikipedia.org/wiki/%E5%BD%BC%E5%BE%97%E7%BD%97%C2%B7%E5%8D%97%E5%B0%BC	https://fi.wikipedia.org/wiki/Pietro_Nenni	Pietro Nenni	zh,en,fi,fr,sv	Mitä puoluetta Pietro Nenni edusti?	
https://zh.wikipedia.org/wiki/%E7%8E%89%E6%A0%91%E5%B8%82	https://fi.wikipedia.org/wiki/Yushu_(Qinghai)	Yushu (Qinghai)	zh,en,fi,fr,sv	Mikä oli Yushun hallintopaikka ennen vuotta 2013?	
https://zh.wikipedia.org/wiki/%E5%8D%A1%E4%BC%A6%C2%B7%E7%8F%80%E8%A5%BF	https://fi.wikipedia.org/wiki/Karen_Percy	Karen Percy	zh,en,fi,fr,sv	Missä alppihiihdon lajeissa Karen Percy saavutti pronssimitalinsa vuoden 1988 olympialaisissa?	
https://zh.wikipedia.org/wiki/%E8%B0%A2%E5%B0%94%E7%9B%96%C2%B7%E5%B8%95%E6%8B%89%E6%9D%B0%E8%AF%BA%E5%A4%AB	https://fi.wikipedia.org/wiki/Sergei_Paradžanov	Sergei Paradžanov	zh,en,fi,fr,sv	Mistä syystä Sergei Paradžanov tuomittiin vankilaan vuonna 1974?	Milloin Sergei Paradžanov kuoli?
https://fr.wikipedia.org/wiki/Oudalan_(province)	https://fi.wikipedia.org/wiki/Oudalan	Oudalan	fr,en,fi,sv,zh	Mitkä ovat Oudalanin suurimmat etniset ryhmät?	Mikä on Oudalanin pääkaupunki?
https://fr.wikipedia.org/wiki/Fredrikstad_FK	https://fi.wikipedia.org/wiki/Fredrikstad_FK	Fredrikstad FK	fr,en,fi,sv,zh	Millä stadionilla Fredrikstad FK pelaa kotiottelunsa?	Minkä joukkueen Fredrikstad FK voitti Norjan cupin loppuottelussa vuonna 1932?
https://zh.wikipedia.org/wiki/%E6%B5%B7%E6%B3%95%E5%A4%A7%E5%AD%A6	https://fi.wikipedia.org/wiki/Haifan_yliopisto	Haifan yliopisto	zh,en,fi,fr	Millä alueella Haifan yliopisto alkujaan sijaitsi?	Kuka suunnitteli Haifan yliopiston kampuksen?
https://sv.wikipedia.org/wiki/Alan_Rachins	https://fi.wikipedia.org/wiki/Alan_Rachins	Alan Rachins	sv,en,fr,fi	Mistä televisiosarjoista Alan Rachins parhaiten tunnetaan?	Mitä tunnettua televisiosarjaa Alan Rachins käsikirjoitti 1970- ja 1980-luvuilla?
https://fr.wikipedia.org/wiki/Guillemot_de_Tro%C3%AFl	https://fi.wikipedia.org/wiki/Etelänkiisla	Etelänkiisla	fr,en,fi,sv,zh	Kuvaile lyhyesti etelänkiislan ääntelyä.	
https://fr.wikipedia.org/wiki/Collage_(art)	https://fi.wikipedia.org/wiki/Kollaasi	Collage (art)	fr,en,fi,sv,zh	Mistä kollaasi-sanan historian kerrotaan alkaneen?	
https://zh.wikipedia.org/wiki/%E7%B4%84%E5%A7%86%E6%96%AF%E7%B6%AD%E4%BA%AC	https://fi.wikipedia.org/wiki/Jomsviikingit	Jomsviikingit	zh,en,fi,fr,sv	Kenen kerrotaan perustaneen jomsviikinkien veljeskunnan?	Mitä tehtiin veljeskunnan sääntöjä rikkoneille jomsviikingeille?
https://zh.wikipedia.org/wiki/2013%E5%B9%B4%E4%BC%8A%E6%9C%97%E6%80%BB%E7%BB%9F%E9%80%89%E4%B8%BE	https://fi.wikipedia.org/wiki/Iranin_presidentinvaalit_2013	Iranin presidentinvaalit 2013	zh,en,fi,fr,sv	Mikä oli Iranin vuoden 2013 presidentinvaalien lopputulos?	Montako ehdokasta Iranin vuoden 2013 presidentinvaaleissa oli?
https://fr.wikipedia.org/wiki/268_av._J.-C.	https://fi.wikipedia.org/wiki/268_eaa.	268 eaa.	fr,en,fi,sv,zh	Mitä merkittävää tapahtui Suomessa vuonna 268 eaa.?
https://fr.wikipedia.org/wiki/Alberto_Fouillioux	https://fi.wikipedia.org/wiki/Alberto_Fouillioux	Alberto Fouillioux	fr,en,fi,sv	Minkä urheilulajin edustajana Alberto Fouillioux tunnetaan?	Mitä maata Alberto Fouillioux edusti vuoden 1962 jalkapallon MM-kilpailuissa?
https://zh.wikipedia.org/wiki/%E5%8A%A0%E6%8B%89%E9%9C%8D%E5%A5%88%E5%9B%BD%E5%AE%B6%E5%85%AC%E5%9B%AD	https://fi.wikipedia.org/wiki/Garajonayn_kansallispuisto	Garajonayn kansallispuisto	zh,en,fi,fr,sv	Minkä mukaan Garajonayn kansallispuisto on nimetty?	Missä Garajonayn kansallispuisto sijaitsee?
https://sv.wikipedia.org/wiki/Theano_(filosof)	https://fi.wikipedia.org/wiki/Theano	Theano	sv,en,fr,fi	Mitkä keksinnöt luetaan Theanon suurimmiksi ansioiksi?
https://zh.wikipedia.org/wiki/%E5%9C%B0%E7%8B%B1_(%E5%B0%8F%E8%AF%B4)	https://fi.wikipedia.org/wiki/Inferno_(Dan_Brownin_romaani)	Inferno (Dan Brownin romaani)	zh,en,fi,fr,sv	Mitä kuvitteellista tieteenalaa Robert Langdon edustaa Dan Brownin romaanissa Inferno?	Minkä niminen päähenkilö seikkailee Dan Brownin romaanissa Inferno?
https://sv.wikipedia.org/wiki/Laurance_Rockefeller	https://fi.wikipedia.org/wiki/Laurance_Rockefeller	Laurance Rockefeller	sv,en,fr,fi	Montako lasta Laurance Rockefellerillä oli?	Mihin Laurance Rockefeller kuoli?
https://en.wikipedia.org/wiki/Frances_Farmer	https://fi.wikipedia.org/wiki/Frances_Farmer	Frances Farmer	en,fr,fi,sv	Miksi Frances Farmer tuomittiin vankeuteen vuonna 1942?	Mihin Frances Farmer kuoli?
https://fr.wikipedia.org/wiki/Pl%C3%A9iotropie	https://fi.wikipedia.org/wiki/Pleiotropia	Pleiotropia	fr,en,fi,sv,zh	Mistä sanoista pleiotropia juontuu?
https://fr.wikipedia.org/wiki/Agastache	https://fi.wikipedia.org/wiki/Iisot	Idiot	fr,en,fi,sv,zh	Mihin heimoon iisot kuuluvat?	Montako lajia iisojen sukuun kuuluu?
https://zh.wikipedia.org/wiki/%E8%B5%AB%E5%B0%94%E6%9B%BC%C2%B7%E5%BC%97%E9%9B%B7%E6%B3%BD	https://fi.wikipedia.org/wiki/Herman_Frazier	Herman Frazier	zh,en,fi,fr,sv	Minkä lajin olympiavoittaja Herman Frazier on?	Mikä on Herman Frazierin koko nimi?
https://sv.wikipedia.org/wiki/Geoffroi_de_Villehardouin	https://fi.wikipedia.org/wiki/Geoffroi_de_Villehardouin	Geoffroi de Villehardouin	sv,en,fr,fi,zh	Kenen kreivin alaisena Geoffroi de Villehardouin toimi muun muassa Peloponnesoksen ruhtinaana?	Minkä kaupungin valloituksen kuvauksen Geoffroi de Villehardouin on kirjoittanut? 
https://sv.wikipedia.org/wiki/Tucum%C3%A1ntangara	https://fi.wikipedia.org/wiki/Tucumáninsirkku	Tucumáninsirkku	sv,en,fr,fi	Missä tucumáninsirkkua tavataan?	Minkävärisiä tucumáninsirkut ovat?
https://sv.wikipedia.org/wiki/HMY_Britannia	https://fi.wikipedia.org/wiki/HMY_Britannia	HMY Britannia	sv,en,fr,fi,zh	Monesko kuninkaallinen huvijahti HMY Britannia on?
https://fr.wikipedia.org/wiki/The_Leftovers	https://fi.wikipedia.org/wiki/The_Leftovers	The Leftovers	fr,en,fi,sv	Ketkä loivat The Leftovers -draamasarjan?
https://fr.wikipedia.org/wiki/FEAR_(jeu_vid%C3%A9o)	https://fi.wikipedia.org/wiki/F.E.A.R.	F.E.A.R.	fr,en,fi,sv,zh	Mikä on F.E.A.R.-videopelin pääasiallinen kauhun lähde?	Mistä F.E.A.R.-pelin kauhuteema on saanut vaikutteita?
https://zh.wikipedia.org/wiki/%E5%8D%A1%E9%BD%90%E7%BA%B3%E5%B7%9E	https://fi.wikipedia.org/wiki/Katsina_(osavaltio)	Katsina (osavaltio)	zh,en,fi,fr,sv	Mitkä ovat Katsinan suurimmat väestöryhmät?	Missä Katsina sijaitsee?
https://sv.wikipedia.org/wiki/Dave_Tippett	https://fi.wikipedia.org/wiki/Dave_Tippett	Dave Tippett	sv,en,fr,fi,zh	Missä joukkueessa Dave Tippett aloitti ammattilaisuransa?	Missä joukkueessa Dave Tippett toimi ensimmäisen kerran valmentajana?
https://fr.wikipedia.org/wiki/Championnat_d%27Europe_f%C3%A9minin_de_handball_2016	https://fi.wikipedia.org/wiki/Käsipallon_naisten_Euroopan-mestaruuskilpailut_2016	Käsipallon naisten Euroopan-mestaruuskilpailut 2016	fr,en,fi,sv	Kuka valittiin vuoden 2016 käsipallon naisten Euroopan-mestaruuskilpailujen arvokkaimmaksi pelaajaksi?	Missä kaupungeissa vuoden 2016 käsipallon naisten Euroopan-mestaruuskilpailut järjestettiin?
https://sv.wikipedia.org/wiki/Alemanner	https://fi.wikipedia.org/wiki/Alemannit	Alemannit	sv,en,fr,fi,zh	Mihin tapahtumaan liittyen alemannit mainitaan ensimmäisen kerran kirjallisissa lähteissä?	
https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%85%8B%C2%B7%E6%B2%83%E7%BA%B3	https://fi.wikipedia.org/wiki/Mark_Warner	Mark Warner	zh,en,fi,fr,sv	Mitä osavaltiota Mark Warner edustaa Yhdysvaltain senaatissa?	Kuka on Mark Robert Warnerin vaimo?
https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E5%9B%BD%E9%99%85%E8%B1%A1%E6%A3%8B%E8%81%94%E5%90%88%E4%BC%9A	https://fi.wikipedia.org/wiki/Maailman_shakkiliitto	Maailman shakkiliitto	zh,en,fi,fr,sv	Mikä on Maailman shakkiliiton motto?	Missä Maailman shakkiliitto perustettiin?
https://zh.wikipedia.org/wiki/%E6%96%B0%E7%BC%AC%E8%8D%89%E5%B1%9E	https://fi.wikipedia.org/wiki/Vuonankaalit	Vuonankaalit	zh,en,fi,fr,sv	Mihin kasviheimoon vuonankaalit kuuluvat?	Esiintyykö vuonankaalia Suomessa luonnonvaraisena?
https://fr.wikipedia.org/wiki/Adriana_Lisboa	https://fi.wikipedia.org/wiki/Adriana_Lisboa	Adriana Lisboa	fr,en,fi,sv	Mistä Adriana Lisboa erityisesti tunnetaan?	Kirjoittaako Adriana Lisboa vain runoutta?
https://fr.wikipedia.org/wiki/Liaison_m%C3%A9tallique	https://fi.wikipedia.org/wiki/Metallisidos	Metallisidos	fr,en,fi,sv,zh	Mikä metallisidos on?
https://en.wikipedia.org/wiki/Arts_and_Humanities_Citation_Index	https://fi.wikipedia.org/wiki/Arts_%26_Humanities_Citation_Index	Arts & Humanities Citation Index	en,fr,fi,zh	Keskittyykö Taiteiden ja humanististen tieteiden viittausindeksi (A&HCI) ainoastaan taiteen ja humanististen tieteiden oppiaineisiin?	Mistä syystä Rainer Enrique Hamel on kritisoinut Taiteiden ja humanististen tieteiden viittausindeksiä?
https://fr.wikipedia.org/wiki/Infiniti_G	https://fi.wikipedia.org/wiki/Infiniti_G20	Infiniti G	fr,en,fi,zh	Millä sloganilla Infiniti G20:tä myytiin?	Minkä Euroopassa myydyn auton kanssa Infiniti G20 oli lähes identtinen?
https://fr.wikipedia.org/wiki/Sminthuridae	https://fi.wikipedia.org/wiki/Pallohyppiäiset	Pallohyppiäiset	fr,en,fi,sv	Mitä pallohyppiäiset ovat?	
https://zh.wikipedia.org/wiki/VinFast	https://fi.wikipedia.org/wiki/VinFast	VinFast	zh,en,fi,fr,sv	Missä VinFastin ensimmäiset automallit esiteltiin?	Mitä ajoneuvoja VinFast valmistaa?
https://fr.wikipedia.org/wiki/Omega_Centauri	https://fi.wikipedia.org/wiki/Omega_Centauri	Omega Centauri	fr,en,fi,sv,zh	Kuka löysi Omega Centauri -tähtijoukon?	Milloin Omega Centauri voidaan nähdä Suomessa?
https://fr.wikipedia.org/wiki/Corneille_%C3%A0_t%C3%AAte_brune	https://fi.wikipedia.org/wiki/Ruskopäävaris	Ruskopäävaris	fr,en,fi,sv,zh	Tavataanko ruskopäävarista Suomessa?	Montako ruskopäävariksen alalajia tunnetaan?
https://sv.wikipedia.org/wiki/Hugh_Fraser	https://fi.wikipedia.org/wiki/Hugh_Fraser	Hugh Fraser	sv,en,fr,fi	Mistä Hugh Fraser on erityisesti tunnettu?	Ketä Hugh Fraser esittää Hercule Poirot -televisiosarjassa?
https://fr.wikipedia.org/wiki/Canon_EOS_70D	https://fi.wikipedia.org/wiki/Canon_EOS_70D	Canon EOS 70D	fr,en,fi,sv,zh	Minkälainen kenno Canon EOS D-70 -kamerassa on?
https://zh.wikipedia.org/wiki/%E7%B4%84%E7%BF%B0%C2%B7%E8%8F%AF%E7%89%B9%E6%96%AF	https://fi.wikipedia.org/wiki/John_Waters	John Waters	zh,en,fi,fr,sv	Millä nimityksellä kirjailija William S. Burroughs nimitti John Watersia?	
https://en.wikipedia.org/wiki/Delta,_British_Columbia	https://fi.wikipedia.org/wiki/Delta_(Kanada)	Delta (Kanada)	en,fr,fi,sv,zh	Mistä asuinalueista Kanadassa sijaitseva Delta koostuu?	Minkä kaupungin metropolialueeseen Delta kuuluu?
https://zh.wikipedia.org/wiki/%E9%98%BF%E7%88%BE%E5%A1%94%E8%BF%AA%E7%B4%8D_(%E5%8A%A0%E5%88%A9%E7%A6%8F%E5%B0%BC%E4%BA%9E%E5%B7%9E)	https://fi.wikipedia.org/wiki/Altadena	Altadena	zh,en,fi,fr,sv	Kuinka paljon lunta Altadenassa keskimäärin sataa vuodessa?
https://en.wikipedia.org/wiki/Brothers_in_Arms_(album)	https://fi.wikipedia.org/wiki/Brothers_in_Arms_(albumi)	Brothers in Arms (albumi)	en,fr,fi,sv	Mihin tapahtumiin Brothers in Armsin neljä viimeistä kappaletta erityisesti keskittyvät?	Monesko Dire Straitsin albumi Brothers in Arms oli?
https://en.wikipedia.org/wiki/Susan_Mayer	https://fi.wikipedia.org/wiki/Susan_Mayer	Susan Mayer	en,fr,fi,sv,zh	Missä naapurustossa Susan Mayer asuu televisiosarjassa Täydelliset naiset?	Mikä on Teri Hatcherin hahmon nimi televisiosarjassa Täydelliset naiset?
https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%A2%85%E5%B0%94%E8%A5%BF	https://fi.wikipedia.org/wiki/Mercy-le-Haut	Mercy-le-Haut	zh,en,fi,fr,sv	Miehittikö Saksa koskaan Mercy-le-Hautia?	Millä alueella Mercy-le-Haut sijaitsee?
https://zh.wikipedia.org/wiki/%E8%AD%A6%E5%AF%9F%E5%AD%A6%E6%A0%A1_(%E7%94%B5%E5%BD%B1)	https://fi.wikipedia.org/wiki/Poliisiopisto_(elokuva)	Poliisiopisto (elokuva)	zh,en,fi,fr,sv	Mitä hahmoa David Graf näytteli Poliisiopisto-elokuvassa?
https://fr.wikipedia.org/wiki/Moshood_Abiola	https://fi.wikipedia.org/wiki/Moshood_Abiola	Moshood Abiola	fr,en,fi,sv	Mistä syystä Moshood Abiolasta ei tullut Nigerian presidenttiä?
https://zh.wikipedia.org/wiki/%E7%83%8F%E5%85%8B%E8%98%AD%E5%BA%AB%E9%82%A6	https://fi.wikipedia.org/wiki/Ukrainan_karbovanets	Ukrainan karbovanets	zh,en,fi,fr	Minä vuosikymmeninä Ukrainan karbovanets on ollut käytössä? 	
https://zh.wikipedia.org/wiki/%E5%90%89%E5%88%97%E4%BD%93%E8%82%B2%E5%9C%BA	https://fi.wikipedia.org/wiki/Gillette_Stadium	Gillette Stadium	zh,en,fi,fr,sv	Minkälainen kenttä Gillette Stadiumilla on ollut vuodesta 2006 lähtien?
https://sv.wikipedia.org/wiki/Microsoft_Edge	https://fi.wikipedia.org/wiki/Microsoft_Edge	Microsoft Edge	sv,en,fr,fi,zh	Mikä oli Microsoft Edgen koodinimi?	Tukeeko Microsoft Edge ActiveX:ää ja Silverlightia?
https://en.wikipedia.org/wiki/Bombykol	https://fi.wikipedia.org/wiki/Bombykoli	Bombykoli	en,fr,fi,zh	Mitkä hyönteiset tuottavat bombykolia?	Minkä mukaan bombykoli on nimetty?
https://fr.wikipedia.org/wiki/Emden_(1925)	https://fi.wikipedia.org/wiki/Emden_(1925)	Emden (1925)	fr,en,fi,zh	Mikä oli ensimmäinen ensimmäisen maailmansodan jälkeen Saksassa valmistettu sotalaiva?	Mitä alustyyppiä Emden edusti?
https://en.wikipedia.org/wiki/Alborz_province	https://fi.wikipedia.org/wiki/Ālborz	Ālborz	fi,sv,zh,fr	Mikä on Ālborzin provinssin pääkaupunki?	
https://zh.wikipedia.org/wiki/%E5%9F%83%E9%BB%98%E8%8E%89%C2%B7%E8%B4%9D%E9%87%8C%E6%A0%BC%E4%BC%A6	https://fi.wikipedia.org/wiki/Emelie_Berggren	Emelie Berggren	fi,sv	Mitä seuroja Emelie Berggren edusti ammattilaisuransa aikana?	Voittiko Emelie Berggren koskaan olympiamitalia?
https://sv.wikipedia.org/wiki/Stryn	https://fi.wikipedia.org/wiki/Stryn_(taajama)	Stryn (taajama)	fr,fi	Miksi Stryn taajaman keskustaa kutsutaan?	
https://fr.wikipedia.org/wiki/Les_Larmes_d%27un_homme	https://fi.wikipedia.org/wiki/Mies_joka_itki	Mies joka itki	fi,sv	Kuka näytteli Fegele Abramovichin hahmoa elokuvassa Mies joka itki?	Mihin kaupunkiin elokuva Mies joka itki sijoittuu?
https://sv.wikipedia.org/wiki/Rammelsberg	https://fi.wikipedia.org/wiki/Rammelsberg	Rammelsberg	fr,fi,zh	Mistä Rammelsberg on tunnettu?	
https://sv.wikipedia.org/wiki/Jelena_Naimusjina	https://fi.wikipedia.org/wiki/Jelena_Naimušina	Jelena Naimušina	fr,fi	Minkä lajin olympiavoittaja Jelena Naimušina on?	
https://zh.wikipedia.org/wiki/%E6%9F%A5%E5%B0%94%E6%96%AF%C2%B7%E5%8D%A1%E7%B1%B3%E8%8E%B1%E9%87%8C	https://fi.wikipedia.org/wiki/Charles_Camilleri	Charles Camilleri	fi,fr	Mistä Charles Camilleri on pääosin tunnettu?	
https://zh.wikipedia.org/wiki/%E6%97%A9%E5%B9%B4%E8%A1%B0%E8%80%81%E7%97%87%E5%80%99%E7%BE%A4	https://fi.wikipedia.org/wiki/Progeria	Progeria	fi,fr,sv	Minkä sairauden kasvoina brittiläinen Hayley Okines on esiintynyt julkisuudessa?	Kasvattaako progeria riskiä sairastua dementiaan poikkeuksellisen nuorena?
https://en.wikipedia.org/wiki/Modern_pentathlon	https://fi.wikipedia.org/wiki/Nykyaikainen_viisiottelu	Nykyaikainen viisiottelu	fi,sv,zh,fr	Kuka kehitti nykyaikaisen viisiottelun?
https://fr.wikipedia.org/wiki/Torey_Hayden	https://fi.wikipedia.org/wiki/Torey_Hayden	Torey Hayden	fi,sv	Mikä on Torey Haydenin kirjojen pääasiallinen aihepiiri?	
https://sv.wikipedia.org/wiki/Tandrot_(v%C3%A4xt)	https://fi.wikipedia.org/wiki/Hammasjuuri	Hammasjuuri	fr,fi	Millainen kukka hammasjuurella on?	
https://sv.wikipedia.org/wiki/Daler_Mehndi	https://fi.wikipedia.org/wiki/Daler_Mehndi	Daler Mehndi	fr,fi,zh	Mikä Daler Mehndin laulu on tunnettu videopelistä World of Warcraft?	
https://fr.wikipedia.org/wiki/24,_promenade_Sussex	https://fi.wikipedia.org/wiki/24_Sussex_Drive	24 Sussex Drive	fi,zh	Mitä arkkitehtuurin suuntaa 24 Sussex Drive edustaa?	
https://en.wikipedia.org/wiki/Flag_and_coat_of_arms_of_Terengganu	https://fi.wikipedia.org/wiki/Terengganun_lippu	Terengganun lippu	fi,zh	Kuvaile lyhyesti Terengganun lippu.	
https://zh.wikipedia.org/wiki/%E5%85%8B%E5%88%A9%E7%A6%8F%E5%BE%B7%C2%B7%E6%B2%99%E5%B0%94	https://fi.wikipedia.org/wiki/Clifford_Glenwood_Shull	Clifford Glenwood Shull	fi,fr,sv	Missä yliopistossa Clifford Glenwood Shull suoritti perusopintonsa?	
https://zh.wikipedia.org/wiki/%E5%86%9B%E6%B0%91%E4%B8%A4%E7%94%A8	https://fi.wikipedia.org/wiki/Kaksikäyttötuote	Kaksikäyttötuote	fi,fr	Mitä kaksikäyttötuotteella tarkoitetaan?	
https://fr.wikipedia.org/wiki/Isolobodon_portoricensis	https://fi.wikipedia.org/wiki/Isolobodon_portoricensis	Isolobodon portoricensis	fi,sv,zh	Mitä pidetään syynä isolobodon portoricensisin sukupuuttoon kuolemiseen?	
https://en.wikipedia.org/wiki/Canavanine	https://fi.wikipedia.org/wiki/Kanavaniini	Kanavaniini	fr,fi,zh	Mihin kanavaniinin myrkyllisyys perustuu?	Minkä kasvin siemenissä kanavaniinia tavataan?
https://zh.wikipedia.org/wiki/%E8%BF%B7%E4%BD%A0%E7%BA%A2%E7%99%BD%E6%9C%BA	https://fi.wikipedia.org/wiki/Nintendo_Classic_Mini	Nintendo Classic Mini	fi,fr,sv	Minkä muiden pelikonsolien ohjaimia Nintendo Classic Mini -pelikonsoli tukee?
https://zh.wikipedia.org/wiki/%E9%98%BF%E5%8D%9C%E6%9D%9C%E6%8B%89%E8%B5%AB%E6%9B%BC%C2%B7%E9%98%BF%E9%87%8C%E5%A4%AB	https://fi.wikipedia.org/wiki/Abdulrahman_Arif	Abdulrahman Arif	fi,fr,sv	Mistä Abdulrahman Arif tunnetaan?	
https://en.wikipedia.org/wiki/Richard_Layard,_Baron_Layard	https://fi.wikipedia.org/wiki/Richard_Layard	Richard Layard	fi,sv,zh,fr	Mitä Richard Layard ajattelee progressiivisesta tuloverotuksesta?	
https://fr.wikipedia.org/wiki/Aesculus_hippocastanum	https://fi.wikipedia.org/wiki/Hevoskastanja	Aesculus hippocastanum	fi,sv,zh,fr	Tuottaako hevoskastanja syötävän hedelmän?
https://zh.wikipedia.org/wiki/%E5%8D%A1%E7%88%BE%E6%96%AF%E5%B7%B4%E5%BE%B7%E6%B1%BA%E8%AD%B0	https://fi.wikipedia.org/wiki/Karlsbadin_asetukset	Karlsbadin asetukset	fi,fr,sv	Minkä aatteiden rajoittamiseksi Karlsbadin asetukset säädettiin?	
https://fr.wikipedia.org/wiki/Occupation_du_Japon	https://fi.wikipedia.org/wiki/Miehitetty_Japani	Occupation du Japon	fi,sv,zh	Mihin Japanin historian aikakauteen Japanin miehitys ajoittui?	Mikä oli Neuvostoliiton rooli Japanin miehityksessä?
https://zh.wikipedia.org/wiki/%E7%93%A6%E7%9B%A7%E6%96%AF	https://fi.wikipedia.org/wiki/Publius_Quinctilius_Varus	Publius Quinctilius Varus	fi,fr,sv	Miten Publius Quinctilius Varus kuoli?	
https://en.wikipedia.org/wiki/Helgoland-class_battleship	https://fi.wikipedia.org/wiki/Helgoland-luokka	Helgoland-luokka	fr,fi,zh	Mikä oli Helgoland-luokan ero sitä edeltäneeseen Nassau-luokkaan?	Mihin sota-alustyyppiin Helgoland-luokka kuului?
https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%A1%94%E6%BA%AB%E7%9C%81	https://fi.wikipedia.org/wiki/Tataouine_(kuvernementti)	Tataouine (kuvernementti)	fi,sv,zh,fr	Mihin valtioihin Tataouinen kuvernementti rajautuu?	
https://fr.wikipedia.org/wiki/Ethel_Smyth	https://fi.wikipedia.org/wiki/Ethel_Smyth	Ethel Smyth	fi,sv,zh	Keiden säveltäjien yksityisopetuksessa Ethel Smyth oli?	
https://zh.wikipedia.org/wiki/%E4%B8%B9%E5%B0%BC%E6%96%AF%C2%B7%E6%B3%A2%E5%88%A9%E4%BA%9E%E7%A7%91%E5%A4%AB	https://fi.wikipedia.org/wiki/Dzjanis_Paljakou	Dzjanis Paljakou	fi,fr,sv	Mitä joukkuetta Dzjanis Paljakou edustaa?	
https://en.wikipedia.org/wiki/Marcelinho_Carioca	https://fi.wikipedia.org/wiki/Marcelinho_Carioca	Marcelinho Carioca	fi,sv,zh,fr	Pelasiko Marcelinho Carioca koskaan Saudi-arabian valioliigassa?	
https://sv.wikipedia.org/wiki/Den_tunna_r%C3%B6da_linjen	https://fi.wikipedia.org/wiki/Veteen_piirretty_viiva_(elokuva)	Veteen piirretty viiva	fr,fi,zh	Mihin taisteluun elokuvan Veteen piirretty viiva tapahtumat sijoittuvat?	Mihin romaaniin elokuva Veteen piirretty viiva perustuu?
https://sv.wikipedia.org/wiki/Sagar	https://fi.wikipedia.org/wiki/Sagar	Sagar	fr,fi,zh	Millä lisänimellä Sagaria toisinaan kutsutaan?	
https://sv.wikipedia.org/wiki/The_Fratellis	https://fi.wikipedia.org/wiki/The_Fratellis	The Fratellis	fr,fi	Ketkä muodostavat The Fratellis -yhtyeen?
https://fr.wikipedia.org/wiki/Tateyama	https://fi.wikipedia.org/wiki/Tateyama	Tateyama	fi,sv,zh,fr	Mitä merkittäviä elinkeinoja Tateyamalla on turismin lisäksi?	
