url-idx	Primary Wikipedia URL	title	url-localized	question	model_id	config_info	lang	output_text	output_tokens	output_logits
654.0	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%87%E0%A4%B5%E0%A5%8010	केवी10	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%87%E0%A4%B5%E0%A5%8010	केवी10 मकबरा का निर्देशांक क्या है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.2.jsonl	hi	केवी10 मकबरा का निर्देशांक २६.६३३९ न ७७.८३८२ ए है।	['के', 'वी', '1', '0▁', 'मक', 'बरा', '▁का▁', 'निर्देश', 'ा', 'ंक▁', '२', '६.', '६', '३३', '९▁', 'न▁', '७', '७.', '८', '३८', '२▁', 'ए▁', 'है।', '</s>']	[14.531286239624023, 21.370094299316406, 16.097349166870117, 25.39499282836914, 18.923179626464844, 22.185253143310547, 20.809215545654297, 21.39983367919922, 27.151968002319336, 29.19357681274414, 14.228323936462402, 17.23320770263672, 14.642645835876465, 14.144571304321289, 16.020536422729492, 18.278141021728516, 16.619630813598633, 20.707557678222656, 17.051544189453125, 15.43449592590332, 16.172197341918945, 22.553253173828125, 21.52676773071289, 19.63072395324707]
655.0	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B2%E0%A5%87%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%8F%E0%A4%AF%E0%A4%B0%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%82%E0%A4%B8_%E0%A4%89%E0%A4%A1%E0%A4%BC%E0%A4%BE%E0%A4%A8_370	मलेशिया एयरलाइंस उड़ान 370	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B2%E0%A5%87%E0%A4%B6%E0%A4%BF%E0%A4%AF%E0%A4%BE_%E0%A4%8F%E0%A4%AF%E0%A4%B0%E0%A4%B2%E0%A4%BE%E0%A4%87%E0%A4%82%E0%A4%B8_%E0%A4%89%E0%A4%A1%E0%A4%BC%E0%A4%BE%E0%A4%A8_370	मलेशिया एयरलाइंस उड़ान 370 विमान ८ मार्च २०१४ को कहा उतरी थी ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k50_p0.90_t0.1.jsonl	hi	मलेशिया एयरलाइंस उड़ान ३७0 विमान ८ मार्च २०१४ को नई दिल्ली से उड़ान भरी थी।	['मलेश', 'िया▁', 'एयर', 'लाइं', 'स▁', 'उड़ान▁', '३७', '0▁', 'विमान▁', '८▁', 'मार्च▁', '२०१४', '▁को▁', 'नई▁दिल्ली▁', 'से▁', 'उड़ान▁', 'भरी▁', 'थी।', '</s>']	[0.82451993227005, -1.6125192642211914, 6.6437788009643555, 0.5340120792388916, 0.8690993189811707, 9.141535758972168, 5.215295791625977, -0.46909838914871216, 7.013521194458008, 7.469942092895508, 3.5671768188476562, 3.5551700592041016, -0.4969905912876129, 8.228743553161621, 3.306419610977173, 7.055171012878418, 3.551629066467285, -3.1049375534057617, 13.186351776123047]
656.0	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%81%E0%A4%B0%E0%A5%81	कुरु	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A5%81%E0%A4%B0%E0%A5%81	कुरु साम्राज्य किस धर्म का सम्राज्य था ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k75_p0.90_t0.2.jsonl	hi	कुरु साम्राज्य का धर्म जैन धर्म था।	['क', 'ुरु', '▁साम्राज्य', '▁का▁', 'धर्म▁', 'जैन▁', 'धर्म▁', 'था।', '</s>']	[14.238252639770508, 21.509313583374023, 17.345684051513672, 16.304107666015625, 13.621753692626953, 15.278103828430176, 19.975263595581055, 18.279430389404297, 19.665111541748047]
660.0	https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80,_%E0%A4%AA%E0%A5%80%E0%A4%AC%E0%A5%89%E0%A4%A1%E0%A5%80_%E0%A4%94%E0%A4%B0_%E0%A4%B6%E0%A5%87%E0%A4%B0%E0%A4%AE%E0%A5%88%E0%A4%A8	श्री, पीबॉडी और शेरमैन	https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80,_%E0%A4%AA%E0%A5%80%E0%A4%AC%E0%A5%89%E0%A4%A1%E0%A5%80_%E0%A4%94%E0%A4%B0_%E0%A4%B6%E0%A5%87%E0%A4%B0%E0%A4%AE%E0%A5%88%E0%A4%A8	मिस्टर पीबॉडी और शेरमैन  किस वर्ष में प्रदर्शित की गयी थी ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.2.jsonl	hi	मिस्टर पीबॉडी और शेरमैन १९३२ में प्रदर्शित की गयी थी।	['मिस्टर▁', 'पी', 'बॉडी▁', 'और▁', 'शेर', 'मैन▁', '१९', '३', '२▁में▁', 'प्रदर्शित', '▁की▁गयी▁', 'थी।', '</s>']	[13.45720100402832, 19.58632469177246, 23.660669326782227, 15.751873016357422, 18.4361572265625, 19.15385627746582, 13.002740859985352, 15.76844310760498, 20.996244430541992, 16.202648162841797, 16.605165481567383, 16.28724479675293, 18.97096824645996]
661.0	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%A8_%E0%A4%B2%E0%A5%81%E0%A4%A5%E0%A4%B0	मार्टिन लुथर	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%9F%E0%A4%BF%E0%A4%A8_%E0%A4%B2%E0%A5%81%E0%A4%A5%E0%A4%B0	 प्रोटेस्टवाद नामक सुधारात्मक आन्दोलन चलाने के लिये विख्यात कौन है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.90_t0.1.jsonl	hi	प्रोटेस्टवाद नामक सुधारात्मक आन्दोलन चलाने के लिये विख्यात विलियम हेनरी हडसन हैं।	['प्रो', 'टेस्ट', 'वाद▁', 'नामक', '▁सुधार', 'ात्मक▁', 'आन्दो', 'लन▁', 'चल', 'ाने▁के▁लिये▁', 'विख्यात▁', 'विलिय', 'म▁', 'हे', 'नरी▁', 'ह', 'ड', 'सन▁', 'हैं।', '</s>']	[13.293497085571289, 21.75802993774414, 16.059513092041016, 16.333980560302734, 25.365991592407227, 22.96755599975586, 21.77103614807129, 26.653100967407227, 16.265024185180664, 23.907840728759766, 13.749391555786133, 10.434345245361328, 21.52095603942871, 13.566353797912598, 20.336639404296875, 12.709033012390137, 16.154451370239258, 18.52471160888672, 14.505592346191406, 18.383081436157227]
662.0	https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%87%E0%A4%A5_%E0%A4%B0%E0%A5%87%E0%A4%B8_2	डेथ रेस 2	https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%87%E0%A4%A5_%E0%A4%B0%E0%A5%87%E0%A4%B8_2	डेथ रेस 2 फिल्म के निर्देशक का नाम क्या है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k75_p0.95_t0.1.jsonl	hi	डेथ रेस २ फिल्म के निर्देशक डेविड एलिसन हैं।	['डे', 'थ▁', 'रेस▁', '२▁', 'फिल्म', '▁के▁निर्देश', 'क▁', 'डेविड▁', 'ए', 'लिस', 'न▁', 'हैं।', '</s>']	[12.434209823608398, 21.776386260986328, 22.095165252685547, 16.563852310180664, 15.089877128601074, 19.6629581451416, 19.32173728942871, 10.78396224975586, 11.809834480285645, 14.518524169921875, 17.26349639892578, 15.717491149902344, 19.2022762298584]
666.0	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%82%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A4_%E0%A4%9C%E0%A5%88%E0%A4%B5%E0%A4%AE%E0%A4%82%E0%A4%A1%E0%A4%B2	संरक्षित जैवमंडल	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%82%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BF%E0%A4%A4_%E0%A4%9C%E0%A5%88%E0%A4%B5%E0%A4%AE%E0%A4%82%E0%A4%A1%E0%A4%B2	  मई, 2009 तक संरक्षित जैवमंडलों का विश्व नेटवर्क में  विश्व के कुल कितने  देशों  शामिल है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k50_p0.90_t0.1.jsonl	hi	विश्व के कुल सात देशों - चीन, भारत, इंडोनेशिया, मलेशिया, फिलीपींस, थाईलैंड और वियतनाम - को संरक्षित जैवमंडलों का विश्व नेटवर्क में शामिल किया गया है।	['विश्व', '▁के▁कुल', '▁सात▁', 'देश', 'ों▁', '-▁', 'ची', 'न,▁', 'भारत,▁', 'इंडोनेश', 'िया,▁', 'मलेश', 'िया,▁', 'फि', 'ली', 'पी', 'ंस', ',▁', 'थाई', 'लैंड', '▁और▁', 'वियत', 'नाम▁', '-', '▁को▁सं', 'रक्षित▁', 'जै', 'व', 'मंडल', 'ों▁का▁', 'विश्व▁', 'नेटवर्', 'क▁में▁', 'शामिल', '▁किया▁गया▁है।', '</s>']	[5.325167655944824, 7.847148418426514, -0.27467870712280273, 2.222996234893799, 4.378165245056152, 8.592768669128418, 7.04156494140625, 4.476984977722168, 9.387402534484863, 5.610955715179443, -2.8822898864746094, 3.0754284858703613, -1.9139477014541626, 6.489971160888672, 6.6536946296691895, 6.004693984985352, 4.953055381774902, 9.934736251831055, 0.5626500844955444, 1.268541693687439, -0.08610719442367554, -0.1910313367843628, 2.5429022312164307, 1.8332908153533936, 2.562976837158203, 1.1389200687408447, 8.20864486694336, 9.267951965332031, 5.078528881072998, 1.739717721939087, 8.17153549194336, -1.1242284774780273, -1.0140924453735352, 3.4445173740386963, 1.5995161533355713, 11.231484413146973]
667.0	https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%B8%E0%A5%82%E0%A4%B0%E0%A4%BE_%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%A6%E0%A5%80%E0%A4%A8%E0%A5%80	यूसूरा मर्दीनी	https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%B8%E0%A5%82%E0%A4%B0%E0%A4%BE_%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%A6%E0%A5%80%E0%A4%A8%E0%A5%80	2016 ग्रीष्मकालीन ओलंपिक में यूसुरा मर्दिनी किस टीम की सदस्य थी ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k75_p0.90_t0.2.jsonl	hi	यूसुरा मर्दिनी २०१६ ग्रीष्मकालीन ओलंपिक में संयुक्त राज्य अमेरिका की टीम की सदस्य थी।	['यू', 'सुर', 'ा▁', 'मर्', 'दि', 'नी▁', '२०१६▁', 'ग्रीष्म', 'कालीन▁', 'ओलंपिक▁में▁', 'संयुक्त▁राज्य▁', 'अमेरिका▁की▁', 'टीम', '▁की▁स', 'दस्य▁', 'थी।', '</s>']	[13.101663589477539, 15.871295928955078, 24.456501007080078, 18.594192504882812, 22.31039810180664, 23.359243392944336, 13.119620323181152, 22.487871170043945, 25.39459991455078, 23.435182571411133, 11.743400573730469, 21.155447006225586, 15.807485580444336, 22.65557098388672, 25.553245544433594, 18.597732543945312, 19.422000885009766]
668.0	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%82%E0%A4%AC%E0%A4%82%E0%A4%A7%E0%A4%AA%E0%A4%B0%E0%A4%95_%E0%A4%86%E0%A4%81%E0%A4%95%E0%A4%A1%E0%A4%BC%E0%A4%BE_%E0%A4%B8%E0%A4%82%E0%A4%9A%E0%A4%AF	संबंधपरक आँकड़ा संचय	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%82%E0%A4%AC%E0%A4%82%E0%A4%A7%E0%A4%AA%E0%A4%B0%E0%A4%95_%E0%A4%86%E0%A4%81%E0%A4%95%E0%A4%A1%E0%A4%BC%E0%A4%BE_%E0%A4%B8%E0%A4%82%E0%A4%9A%E0%A4%AF	रिलेशनल डेटाबेस की अवधारणा किसने  परिभाषित किया था ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.3.jsonl	hi	"रिलेशनल डेटाबेस की अवधारणा जॉन मैकिन्टोश ने १९६० के दशक में पेश की थी। उन्होंने रिलेशनल डेटाबेस के लिए एक नया दृष्टिकोण विकसित किया जिसे ""रिलेशनल डेटाबेस"" के रूप में जाना जाता है।"	"['रिले', 'शनल▁', 'डेटाबे', 'स▁की▁', 'अवधारणा▁', 'जॉन▁', 'मै', 'कि', 'न्', 'टो', 'श▁', 'ने▁', '१९', '६०', '▁के▁दशक▁में▁', 'पेश', '▁की▁थी।▁', 'उन्होंने▁', 'रिले', 'शनल▁', 'डेटा', 'बेस', '▁के▁लिए▁एक▁', 'नया▁', 'दृष्टिकोण▁', 'विकसित', '▁किया▁', 'जिसे▁', '""', 'रिले', 'शनल▁', 'डेटा', 'बेस', '""', '▁के▁रूप▁में▁', 'जाना▁जात', 'ा▁है।', '</s>']"	[14.726921081542969, 27.00263786315918, 20.739309310913086, 23.620315551757812, 19.12783432006836, 11.259539604187012, 13.840100288391113, 15.42202091217041, 17.8299617767334, 15.980463027954102, 23.30662727355957, 17.08086585998535, 13.722440719604492, 18.39010238647461, 22.13237762451172, 14.431793212890625, 18.463937759399414, 13.243298530578613, 11.143935203552246, 21.816574096679688, 15.448158264160156, 19.93766212463379, 15.727324485778809, 13.252098083496094, 16.1309814453125, 16.43227767944336, 19.369342803955078, 17.53985023498535, 12.54294490814209, 12.566109657287598, 20.887523651123047, 14.732813835144043, 19.758058547973633, 17.26113510131836, 20.102951049804688, 19.036136627197266, 21.6336669921875, 15.328960418701172]
670.0	https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%BF%E0%A4%A1%E0%A4%A8_%E0%A4%AB%E0%A4%BF%E0%A4%97%E0%A4%B0%E0%A5%8D%E0%A4%B8	हिडन फिगर्स	https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A4%BF%E0%A4%A1%E0%A4%A8_%E0%A4%AB%E0%A4%BF%E0%A4%97%E0%A4%B0%E0%A5%8D%E0%A4%B8	हिडन फिगर्स वर्ष 2016 फिल्म की कहानी किस घटना पर आधारित है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.default.jsonl	hi	हिडन फिगर्स फिल्म वर्ष २०१६ में कर्नाटक के बेंगलुरु में शुरू होने वाले आतंकवादी हमलों में से एक है, जिसमें एक विदेशी आतंकवादी संगठन हमास, इस्लामी उग्रवाद और आतंकवाद का एक समूह शामिल है। फिल्म में मुख्य अभिनेता सिद्धार्थ मल्होत्रा, रितेश देशमुख, श्रद्धा कपूर, अर्जुन बिजलानी, अमित त्रिवेदी, विवियन डीसेना और कुणाल कपूर शामिल हैं।	['हि', 'डन▁', 'फि', 'गर्', 'स▁', 'फिल्म▁', 'वर्ष▁२०१', '६▁', 'में▁क', 'र्नाट', 'क▁के▁', 'बेंगलुरु', '▁में▁', 'शुरू▁', 'होने▁वाले▁', 'आतंक', 'वादी▁', 'हम', 'लों▁में▁', 'से▁एक▁', 'है,▁जिसमें▁', 'एक▁', 'विदेशी▁', 'आतंक', 'वादी▁', 'संगठन▁', 'ह', 'मा', 'स,▁', 'इस्लामी▁', 'उ', 'ग्र', 'वाद▁और▁', 'आतंकवाद', '▁का▁एक', '▁समूह▁', 'शामिल▁है।▁', 'फिल्म▁में▁', 'मुख्य▁', 'अभिनेता▁', 'सिद्धार्थ▁', 'मल्होत्रा,▁', 'रि', 'तेश▁', 'देश', 'मुख', ',▁', 'श्रद्धा', '▁कपू', 'र,▁', 'अर्जुन▁', 'बिज', 'ल', 'ानी', ',▁अ', 'मित▁', 'त्रि', 'वेदी', ',▁वि', 'व', 'ियन▁', 'डी', 'सेना▁', 'और▁कु', 'णा', 'ल▁क', 'पूर▁', 'शामिल▁हैं।', '</s>']	[12.889617919921875, 23.52020263671875, 19.54439353942871, 23.13617706298828, 23.330307006835938, 12.355779647827148, 10.559297561645508, 22.210132598876953, 12.305181503295898, 12.141818046569824, 20.892141342163086, 11.879559516906738, 18.016921997070312, 9.283568382263184, 14.264800071716309, 10.465797424316406, 21.18302345275879, 16.685470581054688, 16.256975173950195, 10.192795753479004, 9.054912567138672, 11.787984848022461, 10.086555480957031, 13.391951560974121, 21.353599548339844, 11.844108581542969, 9.430307388305664, 14.659496307373047, 13.998316764831543, 11.408161163330078, 13.831940650939941, 21.083845138549805, 21.7296142578125, 11.34985637664795, 13.2568941116333, 16.951427459716797, 14.475637435913086, 13.308917999267578, 11.958267211914062, 18.571565628051758, 9.69374942779541, 14.818009376525879, 12.90479564666748, 20.248680114746094, 19.972063064575195, 21.81513214111328, 19.929466247558594, 14.818565368652344, 23.981895446777344, 25.120508193969727, 10.84570026397705, 18.227096557617188, 23.887174606323242, 23.78411865234375, 17.0367374420166, 14.614423751831055, 14.912888526916504, 23.105365753173828, 17.709552764892578, 12.982245445251465, 23.28658676147461, 17.81999397277832, 16.264131546020508, 14.181059837341309, 19.553794860839844, 25.006799697875977, 25.121112823486328, 14.007545471191406, 17.939472198486328]
671.0	https://hi.wikipedia.org/wiki/%E0%A4%89%E0%A4%B2%E0%A5%88%E0%A4%A6%E0%A4%9C%E0%A5%80%E0%A4%AE%E0%A5%80%E0%A4%B0_%E0%A4%B2%E0%A5%87%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A8%E0%A5%87%E0%A4%AF%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A5%80	उलैदजीमीर लेवेंनेयुस्की	https://hi.wikipedia.org/wiki/%E0%A4%89%E0%A4%B2%E0%A5%88%E0%A4%A6%E0%A4%9C%E0%A5%80%E0%A4%AE%E0%A5%80%E0%A4%B0_%E0%A4%B2%E0%A5%87%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%A8%E0%A5%87%E0%A4%AF%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A5%80	उलैदजीमीर लेवेंनेयुस्की किस राजनैतिक कैदी के पुत्र है?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.default.jsonl	hi	उलैदज़ीमीर लेवेंनेयुस्की एक राजनैतिक कैदी से पुत्र है, कारावास के दौरान उन्हें यातना दी गई थी और बाद में उन्हें निर्वासित कर दिया गया था।	['उ', 'लै', 'द', 'ज़ी', 'मीर▁', 'ले', 'वें', 'ने', 'यु', 'स्की▁', 'एक▁', 'राजनैतिक', '▁कै', 'दी▁से▁', 'पुत्र▁', 'है,', '▁कारा', 'वा', 'स▁के▁दौरान▁', 'उन्हें▁', 'यात', 'ना▁', 'दी▁गई▁', 'थी▁और▁', 'बाद▁में▁', 'उन्हें▁', 'निर्', 'वास', 'ित', '▁कर▁दिया▁', 'गया▁था।', '</s>']	[14.462754249572754, 19.85942268371582, 23.012094497680664, 15.007772445678711, 24.242584228515625, 19.56242561340332, 23.03284454345703, 22.59921646118164, 19.211196899414062, 20.586509704589844, 12.574584007263184, 14.358024597167969, 23.344104766845703, 15.793547630310059, 16.130428314208984, 10.608633995056152, 8.793822288513184, 15.384007453918457, 21.357336044311523, 10.583148002624512, 10.268683433532715, 21.68366813659668, 17.431934356689453, 14.7380952835083, 12.067883491516113, 13.191094398498535, 10.963236808776855, 22.705997467041016, 23.89122200012207, 19.925134658813477, 19.031494140625, 18.579280853271484]
673.0	https://fr.wikipedia.org/wiki/Mindoro_oriental	Mindoro oriental	https://hi.wikipedia.org/wiki/%E0%A4%93%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%9F%E0%A4%B2_%E0%A4%AE%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%8B%E0%A4%B0%E0%A5%8B	ओरियेन्टल मिन्दोरो प्रान्त की राजधानी कहा है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.default.jsonl	hi	ओरियेन्टल मिन्दोरो प्रान्त की राजधानी रोम है ।	['ओ', 'रिय', 'े', 'न्', 'टल▁', 'मि', 'न्', 'दो', 'रो', '▁प्र', 'ान्', 'त▁की▁', 'राजधानी▁', 'रो', 'म▁', 'है▁।', '</s>']	[13.553119659423828, 20.65009307861328, 22.9766788482666, 28.901853561401367, 28.913652420043945, 21.745004653930664, 25.843791961669922, 25.002378463745117, 25.839834213256836, 20.685129165649414, 23.679868698120117, 25.237913131713867, 19.356340408325195, 9.296431541442871, 15.418295860290527, 17.26018524169922, 20.105506896972656]
674.0	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%B5%E0%A4%BE%E0%A4%A6%E0%A5%80_%E0%A4%B0%E0%A5%82%E0%A4%A2%E0%A4%BC%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%A6	परम्परावादी रूढ़िवाद	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%B5%E0%A4%BE%E0%A4%A6%E0%A5%80_%E0%A4%B0%E0%A5%82%E0%A4%A2%E0%A4%BC%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%A6	परम्परावाद का विकास किस सदी में हुआ था ?	sarvamai/OpenHathi-7B-Hi-v0.1-Base	hindi-OpenHathi-7B-Hi-v0.1-Base-annotation.k50_p0.90_t0.1.jsonl	hi	परम्परावाद का विकास किस सदी में हुआ था ? A: --- परंपरावादी आंदोलन 19वीं शताब्दी के अंत में शुरू हुआ, जो 20वीं और 30वें शताब्दी में अपने चरम पर पहुंच गया।	['A', ':', '<0x0A>', '---', '<0x0A>', 'पर', 'ंप', 'रा', 'वादी', '▁आंदोलन', '▁', '1', '9', 'वीं', '▁शताब्दी', '▁के', '▁अंत', '▁में', '▁शुरू', '▁हुआ', ',', '▁जो', '▁', '2', '0', 'वीं', '▁और', '▁', '3', '0', 'वें', '▁शताब्दी', '▁में', '▁अपने', '▁चरम', '▁पर', '▁पहुंच', '▁गया', '।', '</s>']	[4.824321746826172, 2.6712939739227295, 13.427330017089844, 8.008706092834473, 5.487443923950195, 7.805401802062988, 7.13131046295166, 3.6844944953918457, 3.9357218742370605, 7.083827018737793, 3.9851746559143066, 14.194265365600586, 15.489872932434082, 11.982746124267578, 9.420921325683594, 8.34398078918457, 7.7473368644714355, 6.128204345703125, 10.028133392333984, 10.56486701965332, 5.486217021942139, 7.646762847900391, 4.709770202636719, 12.137266159057617, 15.9118013381958, 12.339431762695312, 9.68368148803711, 5.3773579597473145, 13.123226165771484, 11.118983268737793, 4.619759559631348, 7.140200614929199, 5.509406089782715, 8.134178161621094, 10.993474960327148, 8.554717063903809, 5.481308460235596, 8.283376693725586, 3.283864974975586, 14.125459671020508]
676.0	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A4%AE%E0%A4%BE%E0%A4%A3%E0%A5%81_%E0%A4%A8%E0%A4%BE%E0%A4%AD%E0%A4%BF%E0%A4%95	परमाणु नाभिक	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%B0%E0%A4%AE%E0%A4%BE%E0%A4%A3%E0%A5%81_%E0%A4%A8%E0%A4%BE%E0%A4%AD%E0%A4%BF%E0%A4%95	हाइड्रोजन-नाभिक का व्यास क्या है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.90_t0.1.jsonl	hi	हाइड्रोजन-नाभिक का व्यास लगभग ०.००4 मीटर (०.००4 फीट) है।	['हाइड्रोज', 'न-', 'नाभिक', '▁का▁', 'व्यास▁', 'लगभग▁', '०.', '००', '4▁', 'मीटर▁', '(', '०.', '००', '4▁', 'फी', 'ट)▁', 'है।', '</s>']	[16.644527435302734, 22.707046508789062, 20.23682403564453, 20.462379455566406, 22.093599319458008, 15.005728721618652, 14.550294876098633, 15.951990127563477, 17.028470993041992, 14.874403953552246, 16.33846664428711, 16.177688598632812, 17.138259887695312, 17.475435256958008, 16.45108985900879, 28.32158088684082, 17.374311447143555, 19.113258361816406]
677.0	https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%87%E0%A4%95_%E0%A4%95%E0%A5%87%E0%A4%9C%E0%A4%BF%E0%A4%82%E0%A4%B8%E0%A4%95%E0%A5%80	लेक केजिंसकी	https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A5%87%E0%A4%95_%E0%A4%95%E0%A5%87%E0%A4%9C%E0%A4%BF%E0%A4%82%E0%A4%B8%E0%A4%95%E0%A5%80	लेक अलेकसांदर कैज़िंस्की की मृत्यु किस देश में हुई थी ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.2.jsonl	hi	लेक अलेकसांदर कैज़िंस्की की मृत्यु १९३१ में संयुक्त राज्य अमेरिका में हुई थी।	['ले', 'क▁', 'अ', 'ले', 'क', 'सा', 'ंद', 'र▁कै', 'ज़ि', 'ं', 'स्क', 'ी▁की▁', 'मृ', 'त्य', 'ु▁', '१९', '३', '१▁में▁', 'संयुक्त▁राज्य▁', 'अमेरिका▁में▁', 'हुई▁थी।', '</s>']	[12.424381256103516, 22.839536666870117, 19.14235496520996, 23.252853393554688, 23.852916717529297, 23.270906448364258, 29.68902587890625, 27.72467803955078, 23.564619064331055, 27.7617244720459, 31.691818237304688, 24.20237159729004, 17.96668815612793, 26.419008255004883, 22.819589614868164, 12.021169662475586, 15.949475288391113, 20.90935707092285, 13.500649452209473, 22.056659698486328, 16.940780639648438, 20.22357177734375]
678.0	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BC%E0%A4%AF%E0%A4%BE%E0%A4%AE%E0%A4%A4_%E0%A4%B8%E0%A5%87_%E0%A4%95%E0%A4%BC%E0%A4%AF%E0%A4%BE%E0%A4%AE%E0%A4%A4_%E0%A4%A4%E0%A4%95	क़यामत से क़यामत तक	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BC%E0%A4%AF%E0%A4%BE%E0%A4%AE%E0%A4%A4_%E0%A4%B8%E0%A5%87_%E0%A4%95%E0%A4%BC%E0%A4%AF%E0%A4%BE%E0%A4%AE%E0%A4%A4_%E0%A4%A4%E0%A4%95	कयामत से कयामत तक किस साल प्रदर्शित की गयी थी ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.3.jsonl	hi	कयामत से कयामत तक सन् १९८३ में प्रदर्शित की गयी थी।	['क', 'या', 'मत', '▁से▁क', 'या', 'मत▁', 'तक', '▁सन्▁', '१९८', '३▁में▁', 'प्रदर्शित', '▁की▁गयी▁', 'थी।', '</s>']	[12.670827865600586, 20.84794044494629, 23.03958511352539, 24.097244262695312, 22.492650985717773, 21.42003631591797, 18.298187255859375, 13.730875015258789, 18.938257217407227, 21.97857666015625, 16.802534103393555, 19.902080535888672, 16.147668838500977, 19.16823959350586]
